locus_tag	ftype	length_bp	gene	EC_number	COG	product
BEPCNDDL_03745	CDS	837	clcD	3.1.1.45		Carboxymethylenebutenolidase
BEPCNDDL_03746	CDS	2292	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
BEPCNDDL_03747	CDS	951	metR			HTH-type transcriptional regulator MetR
BEPCNDDL_03748	CDS	864	bioP		COG0697	Biotin transporter
BEPCNDDL_03749	CDS	330				hypothetical protein
BEPCNDDL_03750	CDS	957				hypothetical protein
BEPCNDDL_03751	CDS	747	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
BEPCNDDL_03752	CDS	1077	ugpC_4	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
BEPCNDDL_03753	CDS	846	lacG_2			Lactose transport system permease protein LacG
BEPCNDDL_03754	CDS	891	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
BEPCNDDL_03755	CDS	1320	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
BEPCNDDL_03756	CDS	1188	lysN	2.6.1.39	COG1167	2-aminoadipate transaminase
BEPCNDDL_03757	CDS	702	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BEPCNDDL_03758	CDS	768	lptB_5	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BEPCNDDL_03759	CDS	1284				hypothetical protein
BEPCNDDL_03760	CDS	927	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BEPCNDDL_03761	CDS	1116	livJ_2		COG0683	Leu/Ile/Val/Thr-binding protein
BEPCNDDL_03762	CDS	393	panZ			PanD regulatory factor
BEPCNDDL_03763	CDS	1218				hypothetical protein
BEPCNDDL_03764	CDS	2082				hypothetical protein
BEPCNDDL_03765	CDS	858	rpoH		COG0568	RNA polymerase sigma factor RpoH
BEPCNDDL_03766	CDS	954	ftsX		COG2177	Cell division protein FtsX
BEPCNDDL_03767	CDS	672	ftsE		COG2884	Cell division ATP-binding protein FtsE
BEPCNDDL_03768	CDS	1632	ftsY		COG0552	Signal recognition particle receptor FtsY
BEPCNDDL_03769	CDS	621	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
BEPCNDDL_03770	CDS	273				hypothetical protein
BEPCNDDL_03771	CDS	357				hypothetical protein
BEPCNDDL_03772	CDS	681				hypothetical protein
BEPCNDDL_03773	CDS	687				hypothetical protein
BEPCNDDL_03774	CDS	306				hypothetical protein
BEPCNDDL_03775	CDS	558				ISKra4 family transposase ISCep1
BEPCNDDL_03776	CDS	381				hypothetical protein
BEPCNDDL_03777	CDS	756	rcsB_2			Transcriptional regulatory protein RcsB
BEPCNDDL_03778	CDS	462				ISKra4 family transposase ISCep1
BEPCNDDL_03779	CDS	627				hypothetical protein
BEPCNDDL_03780	CDS	378	inh_2			Alkaline proteinase inhibitor
BEPCNDDL_03781	CDS	1464		3.4.24.40		Serralysin
BEPCNDDL_03782	CDS	2316	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
BEPCNDDL_03783	CDS	1068				hypothetical protein
BEPCNDDL_03784	CDS	1137				hypothetical protein
BEPCNDDL_03785	CDS	1122				hypothetical protein
BEPCNDDL_03786	CDS	252	tusA		COG0425	Sulfur carrier protein TusA
BEPCNDDL_03787	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
BEPCNDDL_03788	CDS	435				hypothetical protein
BEPCNDDL_03789	CDS	564				hypothetical protein
BEPCNDDL_03790	CDS	1200	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
BEPCNDDL_03791	CDS	1272	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
BEPCNDDL_03792	CDS	1644	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
BEPCNDDL_03793	CDS	198				hypothetical protein
BEPCNDDL_03794	CDS	1356	glpT		COG2271	Glycerol-3-phosphate transporter
BEPCNDDL_03795	CDS	1080	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
BEPCNDDL_03796	CDS	801	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
BEPCNDDL_03797	CDS	1038	pldB	3.1.1.5	COG2267	Lysophospholipase L2
BEPCNDDL_03798	CDS	621	rhtB		COG1280	Homoserine/homoserine lactone efflux protein
BEPCNDDL_03799	CDS	627	rhtC_4		COG1280	Threonine efflux protein
BEPCNDDL_03800	CDS	1845	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
BEPCNDDL_03801	CDS	879	pldA	3.1.1.32	COG2829	Phospholipase A1
BEPCNDDL_03802	CDS	471				hypothetical protein
BEPCNDDL_03803	CDS	888	rarD_2		COG2962	Protein RarD
BEPCNDDL_03804	CDS	1059				hypothetical protein
BEPCNDDL_03805	CDS	951	corA_2		COG0598	Magnesium transport protein CorA
BEPCNDDL_03806	CDS	480				hypothetical protein
BEPCNDDL_03807	CDS	2163	uvrD	3.6.4.12	COG0210	DNA helicase II
BEPCNDDL_03808	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
BEPCNDDL_03809	CDS	912	xerC_4		COG4973	Tyrosine recombinase XerC
BEPCNDDL_03810	CDS	705				hypothetical protein
BEPCNDDL_03811	CDS	825	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
BEPCNDDL_03812	CDS	213				hypothetical protein
BEPCNDDL_03813	CDS	321	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
BEPCNDDL_03814	CDS	2553	cyaA	4.6.1.1	COG3072	Adenylate cyclase
BEPCNDDL_03815	CDS	861	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
BEPCNDDL_03816	CDS	741	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
BEPCNDDL_03817	CDS	1125	hemX		COG2959	Protein HemX
BEPCNDDL_03818	CDS	1194	hemY		COG3071	Protein HemY
BEPCNDDL_03819	tRNA	77				tRNA-Pro(tgg)
BEPCNDDL_03820	tRNA	87				tRNA-Leu(cag)
BEPCNDDL_03821	tRNA	76				tRNA-His(gtg)
BEPCNDDL_03822	tRNA	77				tRNA-Arg(ccg)
BEPCNDDL_03823	CDS	1404	yifK_2		COG1113	putative transport protein YifK
BEPCNDDL_03824	CDS	741	wecG	2.4.1.180	COG1922	UDP-N-acetyl-D-mannosaminuronic acid transferase
BEPCNDDL_03825	CDS	1377	wzyE			putative ECA polymerase
BEPCNDDL_03826	CDS	1086	wecF	2.4.1.325		TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
BEPCNDDL_03827	CDS	1251	wzxE		COG2244	Lipid III flippase
BEPCNDDL_03828	CDS	1131	wecE	2.6.1.59	COG0399	dTDP-4-amino-4,6-dideoxygalactose transaminase
BEPCNDDL_03829	CDS	732	wecD_2	2.3.1.210	COG0454	dTDP-fucosamine acetyltransferase
BEPCNDDL_03830	CDS	882	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
BEPCNDDL_03831	CDS	1074	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
BEPCNDDL_03832	CDS	1263	wecC	1.1.1.336	COG0677	UDP-N-acetyl-D-mannosamine dehydrogenase
BEPCNDDL_03833	CDS	1197	wecB	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
BEPCNDDL_03834	CDS	1056	wzzE		COG3765	ECA polysaccharide chain length modulation protein
BEPCNDDL_03835	CDS	1083	wecA_2	2.7.8.33	COG0472	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
BEPCNDDL_03836	CDS	1260	rho	3.6.4.-	COG1158	Transcription termination factor Rho
BEPCNDDL_03837	CDS	327	trxA		COG0526	Thioredoxin 1
BEPCNDDL_03838	CDS	1287	rhlB	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlB
BEPCNDDL_03839	CDS	1497	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
BEPCNDDL_03840	CDS	2025	rep_3	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
BEPCNDDL_03841	CDS	336	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
BEPCNDDL_03842	CDS	1494	yhjJ		COG0612	Protein YhjJ
BEPCNDDL_03843	CDS	1290	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
BEPCNDDL_03844	CDS	2007	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
BEPCNDDL_03845	CDS	3474	bcsC		COG0457	Cellulose synthase operon protein C
BEPCNDDL_03846	CDS	1113	bcsZ	3.2.1.4	COG3405	Endoglucanase
BEPCNDDL_03847	CDS	2304	bcsB			Cyclic di-GMP-binding protein
BEPCNDDL_03848	CDS	2604	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
BEPCNDDL_03849	CDS	738	bcsQ			Cellulose biosynthesis protein BcsQ
BEPCNDDL_03850	CDS	192				hypothetical protein
BEPCNDDL_03851	CDS	1569	bcsE			Cyclic di-GMP binding protein BcsE
BEPCNDDL_03852	CDS	204				hypothetical protein
BEPCNDDL_03853	CDS	1653	bcsG			Cellulose biosynthesis protein BcsG
BEPCNDDL_03854	CDS	990	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
BEPCNDDL_03855	CDS	981	dppD_2		COG0444	Dipeptide transport ATP-binding protein DppD
BEPCNDDL_03856	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
BEPCNDDL_03857	CDS	1020	dppB_3		COG0601	Dipeptide transport system permease protein DppB
BEPCNDDL_03858	CDS	1608	dppA_3		COG0747	Periplasmic dipeptide transport protein
BEPCNDDL_03859	CDS	1692	chiA	3.2.1.14		Chitinase A
BEPCNDDL_03860	CDS	291				hypothetical protein
BEPCNDDL_03861	CDS	348				hypothetical protein
BEPCNDDL_03862	tRNA	77				tRNA-Pro(tgg)
BEPCNDDL_03863	CDS	1332	uhpC		COG2271	Membrane sensor protein UhpC
BEPCNDDL_03864	CDS	1536	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
BEPCNDDL_03865	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
BEPCNDDL_03866	CDS	1695	eptB_2	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
BEPCNDDL_03867	CDS	426	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
BEPCNDDL_03868	CDS	465	ohrR			Organic hydroperoxide resistance transcriptional regulator
BEPCNDDL_03869	CDS	600				hypothetical protein
BEPCNDDL_03870	CDS	1395	oprB		COG3659	Porin B
BEPCNDDL_03871	CDS	1404	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
BEPCNDDL_03872	CDS	1863	bglF_3		COG1263	PTS system beta-glucoside-specific EIIBCA component
BEPCNDDL_03873	CDS	759	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BEPCNDDL_03874	CDS	864				hypothetical protein
BEPCNDDL_03875	CDS	750	udh	1.1.1.203	COG0451	Uronate dehydrogenase
BEPCNDDL_03876	CDS	1449	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BEPCNDDL_03877	CDS	1014	yiaO		COG1638	2,3-diketo-L-gulonate-binding periplasmic protein YiaO
BEPCNDDL_03878	CDS	1872				hypothetical protein
BEPCNDDL_03879	CDS	762	rhlG	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
BEPCNDDL_03880	CDS	1038	ccpA_1		COG1609	Catabolite control protein A
BEPCNDDL_03881	CDS	423				hypothetical protein
BEPCNDDL_03882	CDS	237				hypothetical protein
BEPCNDDL_03883	CDS	588				hypothetical protein
BEPCNDDL_03884	CDS	756				hypothetical protein
BEPCNDDL_03885	CDS	951				hypothetical protein
BEPCNDDL_03886	CDS	951				hypothetical protein
BEPCNDDL_03887	CDS	753				hypothetical protein
BEPCNDDL_03888	CDS	618				hypothetical protein
BEPCNDDL_03889	CDS	219				hypothetical protein
BEPCNDDL_03890	CDS	564				hypothetical protein
BEPCNDDL_03891	CDS	699				hypothetical protein
BEPCNDDL_03892	CDS	1167	intS_2		COG0582	Prophage integrase IntS
BEPCNDDL_03893	tRNA	95				tRNA-SeC(tca)
BEPCNDDL_03894	CDS	1347				hypothetical protein
BEPCNDDL_03895	CDS	1200	yycB		COG2807	putative transporter YycB
BEPCNDDL_03896	CDS	855	gltR_3		COG0583	HTH-type transcriptional regulator GltR
BEPCNDDL_03897	CDS	441				hypothetical protein
BEPCNDDL_03898	CDS	621				hypothetical protein
BEPCNDDL_03899	CDS	1179	xylR			Xylose operon regulatory protein
BEPCNDDL_03900	CDS	1185	xylH		COG4214	Xylose transport system permease protein XylH
BEPCNDDL_03901	CDS	1542	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
BEPCNDDL_03902	CDS	996	xylF		COG4213	D-xylose-binding periplasmic protein
BEPCNDDL_03903	CDS	1320	xylA	5.3.1.5		Xylose isomerase
BEPCNDDL_03904	CDS	1452	xylB	2.7.1.17	COG1070	Xylulose kinase
BEPCNDDL_03905	CDS	1395	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
BEPCNDDL_03906	CDS	552				hypothetical protein
BEPCNDDL_03907	CDS	924	cdhR_4		COG4977	HTH-type transcriptional regulator CdhR
BEPCNDDL_03908	CDS	945	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
BEPCNDDL_03909	CDS	1248	mdfA			Multidrug transporter MdfA
BEPCNDDL_03910	CDS	1848	selB		COG3276	Selenocysteine-specific elongation factor
BEPCNDDL_03911	CDS	1392	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
BEPCNDDL_03912	CDS	606	yibF		COG0625	putative GST-like protein YibF
BEPCNDDL_03913	CDS	648				hypothetical protein
BEPCNDDL_03914	CDS	930	fdhE		COG3058	Protein FdhE
BEPCNDDL_03915	CDS	636	fdoI		COG2864	Formate dehydrogenase, cytochrome b556(fdo) subunit
BEPCNDDL_03916	CDS	900	fdoH		COG0437	Formate dehydrogenase-O iron-sulfur subunit
BEPCNDDL_03917	CDS	2412	fdoG_1	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
BEPCNDDL_03918	CDS	588	fdoG_2	1.17.1.9	COG0243	Formate dehydrogenase-O major subunit
BEPCNDDL_03919	CDS	846	fdhD		COG1526	Sulfur carrier protein FdhD
BEPCNDDL_03920	CDS	621	sodA	1.15.1.1	COG0605	Superoxide dismutase [Mn]
BEPCNDDL_03921	CDS	1929				hypothetical protein
BEPCNDDL_03922	CDS	672	yiiM_2		COG2258	Protein YiiM
BEPCNDDL_03923	CDS	780		2.1.1.-	COG0500	putative methyltransferase
BEPCNDDL_03924	CDS	363	yibL			putative protein YibL
BEPCNDDL_03925	CDS	1467	norG_2		COG1167	HTH-type transcriptional regulator NorG
BEPCNDDL_03926	CDS	609				hypothetical protein
BEPCNDDL_03927	CDS	552	mtlR		COG3722	Mannitol operon repressor
BEPCNDDL_03928	CDS	1155	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
BEPCNDDL_03929	CDS	1920	mtlA		COG2213	PTS system mannitol-specific EIICBA component
BEPCNDDL_03930	CDS	720				hypothetical protein
BEPCNDDL_03931	CDS	1098				hypothetical protein
BEPCNDDL_03932	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
BEPCNDDL_03933	CDS	915	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
BEPCNDDL_03934	CDS	1341	exuT_3			Hexuronate transporter
BEPCNDDL_03935	CDS	1989	lip-1	3.1.1.3		Lipase 1
BEPCNDDL_03936	CDS	567	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
BEPCNDDL_03937	CDS	396	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
BEPCNDDL_03938	CDS	663	yiaD		COG2885	putative lipoprotein YiaD
BEPCNDDL_03939	CDS	1035	kdgR_3		COG1609	HTH-type transcriptional regulator KdgR
BEPCNDDL_03940	CDS	753				hypothetical protein
BEPCNDDL_03941	CDS	960	kdgK_2	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
BEPCNDDL_03942	CDS	1269	ttuB_3			Putative tartrate transporter
BEPCNDDL_03943	CDS	975	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
BEPCNDDL_03944	CDS	249				hypothetical protein
BEPCNDDL_03945	CDS	2070	malS	3.2.1.1	COG0366	Periplasmic alpha-amylase
BEPCNDDL_03946	CDS	1329	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
BEPCNDDL_03947	CDS	1659	aspT_2			Aspartate/alanine antiporter
BEPCNDDL_03948	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
BEPCNDDL_03949	CDS	414	ibpA		COG0071	Small heat shock protein IbpA
BEPCNDDL_03950	CDS	345				hypothetical protein
BEPCNDDL_03951	CDS	1281	tolB_2			Tol-Pal system protein TolB
BEPCNDDL_03952	CDS	969	tdcB	4.3.1.19		L-threonine dehydratase catabolic TdcB
BEPCNDDL_03953	CDS	942	arcB_3	1.5.1.49		Delta(1)-pyrroline-2-carboxylate reductase
BEPCNDDL_03954	CDS	816	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
BEPCNDDL_03955	CDS	2415	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
BEPCNDDL_03956	CDS	1086	recF_2		COG1195	DNA replication and repair protein RecF
BEPCNDDL_03957	CDS	1101	dnaN		COG0592	Beta sliding clamp
BEPCNDDL_03958	CDS	1398	dnaA		COG0593	Chromosomal replication initiator protein DnaA
BEPCNDDL_03959	CDS	141	rpmH		COG0230	50S ribosomal protein L34
BEPCNDDL_03960	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
BEPCNDDL_03961	CDS	258	yidD		COG0759	Putative membrane protein insertion efficiency factor
BEPCNDDL_03962	CDS	1638	yidC			Membrane protein insertase YidC
BEPCNDDL_03963	CDS	1365	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
BEPCNDDL_03964	CDS	801				hypothetical protein
BEPCNDDL_03965	CDS	1314	iucD_3	1.14.13.59	COG3486	L-lysine N6-monooxygenase
BEPCNDDL_03966	CDS	726				hypothetical protein
BEPCNDDL_03967	CDS	567	chrR	1.6.5.2	COG0431	Quinone reductase
BEPCNDDL_03968	CDS	1050				hypothetical protein
BEPCNDDL_03969	CDS	1338	adeP		COG2252	Adenine permease AdeP
BEPCNDDL_03970	CDS	666	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
BEPCNDDL_03971	CDS	741	gltK_2		COG0765	Glutamate/aspartate import permease protein GltK
BEPCNDDL_03972	CDS	726	gltJ_2		COG0765	Glutamate/aspartate import permease protein GltJ
BEPCNDDL_03973	CDS	840	glnH_3		COG0834	ABC transporter glutamine-binding protein GlnH
BEPCNDDL_03974	CDS	735	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU
BEPCNDDL_03975	CDS	777	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
BEPCNDDL_03976	CDS	891	pstA		COG0581	Phosphate transport system permease protein PstA
BEPCNDDL_03977	CDS	957	pstC		COG0573	Phosphate transport system permease protein PstC
BEPCNDDL_03978	CDS	1041	pstS_2		COG0226	Phosphate-binding protein PstS
BEPCNDDL_03979	CDS	1830	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BEPCNDDL_03980	CDS	1371	glmU			Bifunctional protein GlmU
BEPCNDDL_03981	CDS	420	atpC		COG0355	ATP synthase epsilon chain
BEPCNDDL_03982	CDS	1383	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
BEPCNDDL_03983	CDS	864	atpG		COG0224	ATP synthase gamma chain
BEPCNDDL_03984	CDS	1542	atpA	7.1.2.2		ATP synthase subunit alpha
BEPCNDDL_03985	CDS	534	atpH		COG0712	ATP synthase subunit delta
BEPCNDDL_03986	CDS	471	atpF		COG0711	ATP synthase subunit b
BEPCNDDL_03987	CDS	240	atpE		COG0636	ATP synthase subunit c
BEPCNDDL_03988	CDS	777	atpB		COG0356	ATP synthase subunit a
BEPCNDDL_03989	CDS	384	atpI		COG3312	ATP synthase protein I
BEPCNDDL_03990	CDS	621	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
BEPCNDDL_03991	CDS	1890	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BEPCNDDL_03992	CDS	441	mioC		COG0716	Protein MioC
BEPCNDDL_03993	CDS	462	asnC		COG1522	Regulatory protein AsnC
BEPCNDDL_03994	CDS	993	asnA	6.3.1.1	COG2502	Aspartate--ammonia ligase
BEPCNDDL_03995	CDS	1464	viaA		COG2425	Protein ViaA
BEPCNDDL_03996	CDS	1572	ravA	3.6.3.-	COG0714	ATPase RavA
BEPCNDDL_03997	CDS	1869	kup_2			Low affinity potassium transport system protein kup
BEPCNDDL_03998	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
BEPCNDDL_03999	CDS	1506	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
BEPCNDDL_04000	CDS	966	rbsC_5		COG1172	Ribose import permease protein RbsC
BEPCNDDL_04001	CDS	891	rbsB_2		COG1879	Ribose import binding protein RbsB
BEPCNDDL_04002	CDS	927	rbsK	2.7.1.15	COG0524	Ribokinase
BEPCNDDL_04003	CDS	1002	rbsR		COG1609	Ribose operon repressor
BEPCNDDL_04004	CDS	1416	hsrA_2			putative transport protein HsrA
BEPCNDDL_04005	CDS	690	mce2R		COG2186	HTH-type transcriptional regulator Mce2R
BEPCNDDL_04006	CDS	756	tktA	2.2.1.1	COG0021	Transketolase 1
BEPCNDDL_04007	CDS	549	ureE			Urease accessory protein UreE
BEPCNDDL_04008	CDS	423	rhaS_6			HTH-type transcriptional activator RhaS
BEPCNDDL_04009	CDS	576	nudK_2	3.6.1.-		GDP-mannose pyrophosphatase NudK
BEPCNDDL_04010	CDS	618	napC		COG3005	Cytochrome c-type protein NapC
BEPCNDDL_04011	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
BEPCNDDL_04012	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
BEPCNDDL_04013	CDS	267	napD		COG3062	Chaperone NapD
BEPCNDDL_04014	CDS	501	napF		COG1145	Ferredoxin-type protein NapF
BEPCNDDL_04015	CDS	1728	narQ	2.7.13.3		Nitrate/nitrite sensor protein NarQ
BEPCNDDL_04016	CDS	633	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
BEPCNDDL_04017	CDS	279				hypothetical protein
BEPCNDDL_04018	CDS	3114	acrB_2		COG0841	Multidrug efflux pump subunit AcrB
BEPCNDDL_04019	CDS	2040	cirA_2		COG4771	Colicin I receptor
BEPCNDDL_04020	CDS	1071	yncE_3		COG3391	putative protein YncE
BEPCNDDL_04021	CDS	2172	fpvA		COG4773	Ferripyoverdine receptor
BEPCNDDL_04022	CDS	480				hypothetical protein
BEPCNDDL_04023	CDS	432				hypothetical protein
BEPCNDDL_04024	CDS	609				hypothetical protein
BEPCNDDL_04025	CDS	588				hypothetical protein
BEPCNDDL_04026	CDS	366	yffB		COG1393	Protein YffB
BEPCNDDL_04027	CDS	1128	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
BEPCNDDL_04028	CDS	675				hypothetical protein
BEPCNDDL_04029	CDS	186				hypothetical protein
BEPCNDDL_04030	CDS	690				hypothetical protein
BEPCNDDL_04031	CDS	2013	tmcA	2.3.1.193	COG1444	tRNA(Met) cytidine acetyltransferase TmcA
BEPCNDDL_04032	CDS	867				hypothetical protein
BEPCNDDL_04033	CDS	714	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BEPCNDDL_04034	CDS	1053	bamC		COG3317	Outer membrane protein assembly factor BamC
BEPCNDDL_04035	CDS	882	dapA_4	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
BEPCNDDL_04036	CDS	570	gcvR		COG2716	Glycine cleavage system transcriptional repressor
BEPCNDDL_04037	CDS	465	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
BEPCNDDL_04038	CDS	1071				hypothetical protein
BEPCNDDL_04039	CDS	2199	fcuA			Ferrichrome receptor FcuA
BEPCNDDL_04040	CDS	1086	yncE_4		COG3391	putative protein YncE
BEPCNDDL_04041	CDS	429	mopA		COG2005	Molybdenum-pterin-binding protein MopA
BEPCNDDL_04042	CDS	714				hypothetical protein
BEPCNDDL_04043	CDS	456	lrp_3		COG1522	Leucine-responsive regulatory protein
BEPCNDDL_04044	CDS	207				hypothetical protein
BEPCNDDL_04045	CDS	1209		1.6.-.-		NADH dehydrogenase-like protein
BEPCNDDL_04046	CDS	543			COG1959	Putative HTH-type transcriptional regulator
BEPCNDDL_04047	CDS	1470	bepA	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
BEPCNDDL_04048	CDS	354	yfgD		COG1393	putative protein YfgD
BEPCNDDL_04049	CDS	231				hypothetical protein
BEPCNDDL_04050	CDS	540				hypothetical protein
BEPCNDDL_04051	CDS	612	hda		COG0593	DnaA regulatory inactivator Hda
BEPCNDDL_04052	CDS	516				hypothetical protein
BEPCNDDL_04053	CDS	249				hypothetical protein
BEPCNDDL_04054	CDS	1290	uraA		COG2233	Uracil permease
BEPCNDDL_04055	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
BEPCNDDL_04056	CDS	1041	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
BEPCNDDL_04057	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
BEPCNDDL_04058	CDS	555	speG	2.3.1.57	COG1670	Spermidine N(1)-acetyltransferase
BEPCNDDL_04059	CDS	813	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
BEPCNDDL_04060	CDS	1653				hypothetical protein
BEPCNDDL_04061	CDS	2163				hypothetical protein
BEPCNDDL_04062	CDS	2064	ppk	2.7.4.1	COG0855	Polyphosphate kinase
BEPCNDDL_04063	CDS	1551	ppx	3.6.1.11	COG0248	Exopolyphosphatase
BEPCNDDL_04064	CDS	2220	pdeF	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeF
BEPCNDDL_04065	CDS	180				hypothetical protein
BEPCNDDL_04066	CDS	1434			COG2239	Magnesium transporter MgtE
BEPCNDDL_04067	CDS	3342	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
BEPCNDDL_04068	CDS	357				hypothetical protein
BEPCNDDL_04069	CDS	1497	rhaS_7			HTH-type transcriptional activator RhaS
BEPCNDDL_04070	CDS	1353	dnaK_2			Chaperone protein DnaK
BEPCNDDL_04071	CDS	510				hypothetical protein
BEPCNDDL_04072	CDS	954	yajO_4	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
BEPCNDDL_04073	CDS	1062	mdtA			Multidrug resistance protein MdtA
BEPCNDDL_04074	CDS	3120	mdtB			Multidrug resistance protein MdtB
BEPCNDDL_04075	CDS	3081	mdtC			Multidrug resistance protein MdtC
BEPCNDDL_04076	CDS	1431	mdtD			Putative multidrug resistance protein MdtD
