locus_tag	ftype	length_bp	gene	EC_number	COG	product
MHJAIAPH_03653	CDS	897	iphP	3.1.3.48		Tyrosine-protein phosphatase
MHJAIAPH_03654	CDS	1665				hypothetical protein
MHJAIAPH_03655	CDS	258				hypothetical protein
MHJAIAPH_03656	CDS	1353				hypothetical protein
MHJAIAPH_03657	CDS	1140				hypothetical protein
MHJAIAPH_03658	CDS	885	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
MHJAIAPH_03659	CDS	1494	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
MHJAIAPH_03660	CDS	237				hypothetical protein
MHJAIAPH_03661	CDS	1080				hypothetical protein
MHJAIAPH_03662	CDS	348				hypothetical protein
MHJAIAPH_03663	CDS	591				hypothetical protein
MHJAIAPH_03664	CDS	237				hypothetical protein
MHJAIAPH_03665	CDS	273				hypothetical protein
MHJAIAPH_03666	CDS	267				hypothetical protein
MHJAIAPH_03667	CDS	270				hypothetical protein
MHJAIAPH_03668	CDS	291				hypothetical protein
MHJAIAPH_03669	CDS	1293				hypothetical protein
MHJAIAPH_03670	CDS	750				hypothetical protein
MHJAIAPH_03671	CDS	705				hypothetical protein
MHJAIAPH_03672	CDS	1317				hypothetical protein
MHJAIAPH_03673	CDS	618				hypothetical protein
MHJAIAPH_03674	CDS	534				hypothetical protein
MHJAIAPH_03675	CDS	1356	norR_2			Anaerobic nitric oxide reductase transcription regulator NorR
MHJAIAPH_03676	CDS	309				hypothetical protein
MHJAIAPH_03677	CDS	537				hypothetical protein
MHJAIAPH_03678	CDS	819				hypothetical protein
MHJAIAPH_03679	CDS	1041				hypothetical protein
MHJAIAPH_03680	CDS	927	gcvA_5			Glycine cleavage system transcriptional activator
MHJAIAPH_03681	CDS	462				hypothetical protein
MHJAIAPH_03682	CDS	426				hypothetical protein
MHJAIAPH_03683	CDS	231				hypothetical protein
MHJAIAPH_03684	CDS	696	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
MHJAIAPH_03685	CDS	741				hypothetical protein
MHJAIAPH_03686	CDS	1485				hypothetical protein
MHJAIAPH_03687	CDS	1575				hypothetical protein
MHJAIAPH_03688	CDS	1452				hypothetical protein
MHJAIAPH_03689	CDS	264				hypothetical protein
MHJAIAPH_03690	CDS	561				hypothetical protein
MHJAIAPH_03691	CDS	1020	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
MHJAIAPH_03692	CDS	1188				hypothetical protein
MHJAIAPH_03693	CDS	753	fabG_11	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
MHJAIAPH_03694	CDS	1305	exuT			Hexuronate transporter
MHJAIAPH_03695	CDS	2235		4.2.2.26		Alginate lyase
MHJAIAPH_03696	CDS	1533				hypothetical protein
MHJAIAPH_03697	CDS	2892				hypothetical protein
MHJAIAPH_03698	CDS	744	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
MHJAIAPH_03699	CDS	1467				hypothetical protein
MHJAIAPH_03700	CDS	543				hypothetical protein
MHJAIAPH_03701	CDS	1707				hypothetical protein
MHJAIAPH_03702	CDS	1335	dctA2		COG1301	C4-dicarboxylate transport protein 2
MHJAIAPH_03703	CDS	774				hypothetical protein
MHJAIAPH_03704	CDS	639				hypothetical protein
MHJAIAPH_03705	CDS	483	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
MHJAIAPH_03706	CDS	1218				hypothetical protein
MHJAIAPH_03707	CDS	1251	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
MHJAIAPH_03708	CDS	1359	garB	1.8.1.16		Glutathione amide reductase
MHJAIAPH_03709	CDS	942				hypothetical protein
MHJAIAPH_03710	CDS	303				DNA base-flipping protein
MHJAIAPH_03711	CDS	675				hypothetical protein
MHJAIAPH_03712	CDS	1584			COG1233	putative protein
MHJAIAPH_03713	CDS	495				hypothetical protein
MHJAIAPH_03714	CDS	3024				hypothetical protein
MHJAIAPH_03715	CDS	2007	pepO_3	3.4.24.-		Neutral endopeptidase
MHJAIAPH_03716	CDS	2205	pepO_4	3.4.24.-	COG3590	Neutral endopeptidase
MHJAIAPH_03717	CDS	2988	btuB_37			Vitamin B12 transporter BtuB
MHJAIAPH_03718	CDS	2790	btuB_38			Vitamin B12 transporter BtuB
MHJAIAPH_03719	CDS	948				Iron-sulfur cluster carrier protein
MHJAIAPH_03720	CDS	573	dcd	3.5.4.13		dCTP deaminase
MHJAIAPH_03721	CDS	168				hypothetical protein
MHJAIAPH_03722	CDS	423				hypothetical protein
MHJAIAPH_03723	CDS	672	clcD	3.1.1.45		Carboxymethylenebutenolidase
MHJAIAPH_03724	CDS	1362	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
MHJAIAPH_03725	CDS	846				hypothetical protein
MHJAIAPH_03726	CDS	507	greB		COG0782	Transcription elongation factor GreB
MHJAIAPH_03727	CDS	1506				hypothetical protein
MHJAIAPH_03728	CDS	1605				hypothetical protein
MHJAIAPH_03729	CDS	348				hypothetical protein
MHJAIAPH_03730	CDS	843	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
MHJAIAPH_03731	CDS	651				hypothetical protein
MHJAIAPH_03732	CDS	930	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
MHJAIAPH_03733	CDS	1104	aroC	4.2.3.5		Chorismate synthase
MHJAIAPH_03734	CDS	1038	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
MHJAIAPH_03735	CDS	1029	asd2	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 2
MHJAIAPH_03736	CDS	2124				hypothetical protein
MHJAIAPH_03737	CDS	363				hypothetical protein
MHJAIAPH_03738	CDS	771	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
MHJAIAPH_03739	CDS	657	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
MHJAIAPH_03740	CDS	690				hypothetical protein
MHJAIAPH_03741	CDS	1857				hypothetical protein
MHJAIAPH_03742	CDS	888	trpI			HTH-type transcriptional regulator TrpI
MHJAIAPH_03743	CDS	1218	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
MHJAIAPH_03744	CDS	681				hypothetical protein
MHJAIAPH_03745	CDS	810	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
MHJAIAPH_03746	CDS	876	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
MHJAIAPH_03747	CDS	1362	glmM_2	5.4.2.10	COG1109	Phosphoglucosamine mutase
MHJAIAPH_03748	CDS	858				hypothetical protein
MHJAIAPH_03749	CDS	1146	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
MHJAIAPH_03750	CDS	1878	yejM		COG3083	Inner membrane protein YejM
MHJAIAPH_03751	CDS	999	vldW	1.14.11.52		Validamycin A dioxygenase
MHJAIAPH_03752	CDS	537	apt	2.4.2.7		Adenine phosphoribosyltransferase
MHJAIAPH_03753	CDS	1377	dbpA_2	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
MHJAIAPH_03754	CDS	1080				hypothetical protein
MHJAIAPH_03755	CDS	876	cmpR_2		COG0583	HTH-type transcriptional activator CmpR
MHJAIAPH_03756	CDS	1884	uup		COG0488	ABC transporter ATP-binding protein uup
MHJAIAPH_03757	CDS	462				hypothetical protein
MHJAIAPH_03758	CDS	390				hypothetical protein
MHJAIAPH_03759	CDS	1152	mdtA_5			Multidrug resistance protein MdtA
MHJAIAPH_03760	CDS	3522	swrC		COG0841	Swarming motility protein SwrC
MHJAIAPH_03761	CDS	3087	mdtC_3			Multidrug resistance protein MdtC
MHJAIAPH_03762	CDS	846				hypothetical protein
MHJAIAPH_03763	CDS	1221				hypothetical protein
MHJAIAPH_03764	CDS	531	bar	2.3.1.183		Phosphinothricin N-acetyltransferase
MHJAIAPH_03765	CDS	888		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
MHJAIAPH_03766	CDS	1038	aguA_2	3.5.3.12	COG2957	Agmatine deiminase
MHJAIAPH_03767	CDS	330				hypothetical protein
MHJAIAPH_03768	CDS	126	ykgO		COG0257	50S ribosomal protein L36 2
MHJAIAPH_03769	CDS	678	cmk	2.7.4.25		Cytidylate kinase
MHJAIAPH_03770	CDS	1686	rpsA		COG0539	30S ribosomal protein S1
MHJAIAPH_03771	CDS	306	ihfB		COG0776	Integration host factor subunit beta
MHJAIAPH_03772	CDS	285	lapA			Lipopolysaccharide assembly protein A
MHJAIAPH_03773	CDS	1179	lapB		COG2956	Lipopolysaccharide assembly protein B
MHJAIAPH_03774	CDS	990	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
MHJAIAPH_03775	CDS	1914	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
MHJAIAPH_03776	CDS	879	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
MHJAIAPH_03777	CDS	1209	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
MHJAIAPH_03778	CDS	2373	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
MHJAIAPH_03779	CDS	669				hypothetical protein
MHJAIAPH_03780	CDS	426	ndk	2.7.4.6		Nucleoside diphosphate kinase
MHJAIAPH_03781	CDS	1206	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
MHJAIAPH_03782	CDS	786				hypothetical protein
MHJAIAPH_03783	CDS	870	rodZ			Cytoskeleton protein RodZ
MHJAIAPH_03784	CDS	639				hypothetical protein
MHJAIAPH_03785	CDS	1209	bamB_2		COG1520	Outer membrane protein assembly factor BamB
MHJAIAPH_03786	CDS	1398	der_1		COG1160	GTPase Der
MHJAIAPH_03787	CDS	795				hypothetical protein
MHJAIAPH_03788	CDS	651	rhtC		COG1280	Threonine efflux protein
MHJAIAPH_03789	CDS	816				hypothetical protein
MHJAIAPH_03790	CDS	1137	glpE_2	2.8.1.1		Thiosulfate sulfurtransferase GlpE
MHJAIAPH_03791	CDS	1833	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
MHJAIAPH_03792	CDS	879	folD		COG0190	Bifunctional protein FolD protein
MHJAIAPH_03793	CDS	1458	guaB	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
MHJAIAPH_03794	CDS	1566	guaA_1	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
MHJAIAPH_03795	CDS	729				hypothetical protein
MHJAIAPH_03796	CDS	861				hypothetical protein
MHJAIAPH_03797	CDS	675				hypothetical protein
MHJAIAPH_03798	CDS	435				hypothetical protein
MHJAIAPH_03799	CDS	450				hypothetical protein
MHJAIAPH_03800	CDS	1878				hypothetical protein
MHJAIAPH_03801	CDS	1131				hypothetical protein
MHJAIAPH_03802	tRNA	77				tRNA-Arg(ccg)
MHJAIAPH_03803	CDS	936	ubiA	2.5.1.39	COG0382	4-hydroxybenzoate octaprenyltransferase
MHJAIAPH_03804	CDS	1425	atoE		COG2031	Putative short-chain fatty acid transporter
MHJAIAPH_03805	CDS	162				hypothetical protein
MHJAIAPH_03806	CDS	627				hypothetical protein
MHJAIAPH_03807	CDS	513				hypothetical protein
MHJAIAPH_03808	CDS	1848				hypothetical protein
MHJAIAPH_03809	CDS	672				hypothetical protein
MHJAIAPH_03810	CDS	2358	btuB_39			Vitamin B12 transporter BtuB
MHJAIAPH_03811	CDS	1302	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
MHJAIAPH_03812	CDS	1515				hypothetical protein
MHJAIAPH_03813	CDS	600				hypothetical protein
MHJAIAPH_03814	CDS	261				hypothetical protein
MHJAIAPH_03815	CDS	1416	ptsJ_2		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
MHJAIAPH_03816	CDS	906	cyoA_2		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
MHJAIAPH_03817	CDS	1977	cyoB_2	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
MHJAIAPH_03818	CDS	636	cyoC_2		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
MHJAIAPH_03819	CDS	333	cyoD_2		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
MHJAIAPH_03820	CDS	702				hypothetical protein
MHJAIAPH_03821	CDS	594				hypothetical protein
MHJAIAPH_03822	CDS	1767	aspA	3.4.21.-		Microbial serine proteinase
MHJAIAPH_03823	CDS	441				hypothetical protein
MHJAIAPH_03824	CDS	1311				hypothetical protein
MHJAIAPH_03825	CDS	663				hypothetical protein
MHJAIAPH_03826	CDS	834	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
MHJAIAPH_03827	CDS	2319				hypothetical protein
MHJAIAPH_03828	CDS	387				hypothetical protein
MHJAIAPH_03829	CDS	474	comM		COG0606	Competence protein ComM
MHJAIAPH_03830	CDS	216				hypothetical protein
MHJAIAPH_03831	CDS	432				hypothetical protein
MHJAIAPH_03832	CDS	114				hypothetical protein
MHJAIAPH_03833	CDS	213				hypothetical protein
MHJAIAPH_03834	CDS	558				IS3 family transposase ISKpn40
MHJAIAPH_03835	CDS	1134	fhaC		COG2831	Filamentous hemagglutinin transporter protein FhaC
MHJAIAPH_03836	CDS	1335				hypothetical protein
MHJAIAPH_03837	CDS	225				hypothetical protein
MHJAIAPH_03838	CDS	318				hypothetical protein
MHJAIAPH_03839	CDS	315				hypothetical protein
MHJAIAPH_03840	CDS	477			COG2200	putative signaling protein
MHJAIAPH_03841	CDS	570	fecI_5		COG1595	putative RNA polymerase sigma factor FecI
MHJAIAPH_03842	CDS	981				hypothetical protein
MHJAIAPH_03843	CDS	2253	btuB_40			Vitamin B12 transporter BtuB
MHJAIAPH_03844	CDS	816	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
MHJAIAPH_03845	CDS	309				hypothetical protein
MHJAIAPH_03846	CDS	111				hypothetical protein
MHJAIAPH_03847	CDS	123				hypothetical protein
MHJAIAPH_03848	CDS	540	smf-1_2		COG3539	Major fimbrial subunit SMF-1
MHJAIAPH_03849	CDS	729	yadV_2			putative fimbrial chaperone YadV
MHJAIAPH_03850	CDS	957	tal	2.2.1.2		Transaldolase
MHJAIAPH_03851	CDS	405	rnk		COG0782	Regulator of nucleoside diphosphate kinase
MHJAIAPH_03852	CDS	963	oxyR			Hydrogen peroxide-inducible genes activator
MHJAIAPH_03853	CDS	1593	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
MHJAIAPH_03854	CDS	564	ahpC	1.11.1.15		Alkyl hydroperoxide reductase C
MHJAIAPH_03855	CDS	858	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
MHJAIAPH_03856	CDS	942	pip_2	3.4.11.5		Proline iminopeptidase
MHJAIAPH_03857	CDS	912	pgrR_10			HTH-type transcriptional regulator PgrR
MHJAIAPH_03858	CDS	1416	efpA			putative MFS-type transporter EfpA
MHJAIAPH_03859	CDS	798				hypothetical protein
MHJAIAPH_03860	CDS	555				hypothetical protein
MHJAIAPH_03861	CDS	978	polA_2	2.7.7.7	COG0258	DNA polymerase I
MHJAIAPH_03862	CDS	579	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
MHJAIAPH_03863	CDS	2322				hypothetical protein
MHJAIAPH_03864	CDS	1080	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
MHJAIAPH_03865	CDS	462				hypothetical protein
MHJAIAPH_03866	CDS	327				hypothetical protein
MHJAIAPH_03867	CDS	585				hypothetical protein
MHJAIAPH_03868	CDS	321				hypothetical protein
MHJAIAPH_03869	CDS	1461	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
MHJAIAPH_03870	CDS	420				hypothetical protein
MHJAIAPH_03871	CDS	498				hypothetical protein
MHJAIAPH_03872	CDS	1095	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
MHJAIAPH_03873	CDS	657				hypothetical protein
MHJAIAPH_03874	CDS	336				hypothetical protein
MHJAIAPH_03875	CDS	1023				hypothetical protein
MHJAIAPH_03876	CDS	1740				hypothetical protein
MHJAIAPH_03877	CDS	495				hypothetical protein
MHJAIAPH_03878	CDS	336				hypothetical protein
MHJAIAPH_03879	CDS	594		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
MHJAIAPH_03880	CDS	1275				hypothetical protein
MHJAIAPH_03881	CDS	576	resA_6			Thiol-disulfide oxidoreductase ResA
MHJAIAPH_03882	CDS	783		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
MHJAIAPH_03883	CDS	1707				hypothetical protein
MHJAIAPH_03884	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
MHJAIAPH_03885	CDS	1284	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
MHJAIAPH_03886	CDS	1695	bepA_4	3.4.-.-		Beta-barrel assembly-enhancing protease
MHJAIAPH_03887	CDS	660	lolB		COG3017	Outer-membrane lipoprotein LolB
MHJAIAPH_03888	CDS	870	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
MHJAIAPH_03889	tRNA	77				tRNA-Gln(ttg)
MHJAIAPH_03890	CDS	963	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
MHJAIAPH_03891	CDS	618	rplY			50S ribosomal protein L25
MHJAIAPH_03892	CDS	579	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
MHJAIAPH_03893	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
MHJAIAPH_03894	CDS	2739	btuB_41			Vitamin B12 transporter BtuB
MHJAIAPH_03895	CDS	1020				hypothetical protein
MHJAIAPH_03896	CDS	1017	iaaA	3.4.19.5	COG1446	Isoaspartyl peptidase
MHJAIAPH_03897	tRNA	86				tRNA-Tyr(gta)
MHJAIAPH_03898	tRNA	74				tRNA-Gly(tcc)
MHJAIAPH_03899	tRNA	76				tRNA-Thr(ggt)
MHJAIAPH_03900	CDS	579	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
MHJAIAPH_03901	CDS	510	coaD_1	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
MHJAIAPH_03902	CDS	492				hypothetical protein
MHJAIAPH_03903	CDS	282	fdx		COG1145	Ferredoxin
MHJAIAPH_03904	CDS	1731	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
MHJAIAPH_03905	CDS	837	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
MHJAIAPH_03906	CDS	294	psiF			Phosphate starvation-inducible protein PsiF
MHJAIAPH_03907	CDS	633	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
MHJAIAPH_03908	CDS	2562	btuB_42			Vitamin B12 transporter BtuB
MHJAIAPH_03909	CDS	1116				hypothetical protein
MHJAIAPH_03910	CDS	1368				hypothetical protein
MHJAIAPH_03911	CDS	612	ppa_1	3.6.1.1		Inorganic pyrophosphatase
MHJAIAPH_03912	CDS	585				hypothetical protein
MHJAIAPH_03913	CDS	1416	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
MHJAIAPH_03914	CDS	696	ompA_2			Outer membrane protein A
MHJAIAPH_03915	CDS	1032	dmlR_13			HTH-type transcriptional regulator DmlR
MHJAIAPH_03916	CDS	228				hypothetical protein
MHJAIAPH_03917	CDS	771				hypothetical protein
MHJAIAPH_03918	CDS	1227	bepF			Efflux pump periplasmic linker BepF
MHJAIAPH_03919	CDS	3171	oqxB12			multidrug efflux RND transporter permease subunit OqxB12
MHJAIAPH_03920	CDS	738	baiA	1.1.1.392		3-alpha-hydroxycholanate dehydrogenase (NADP(+))
MHJAIAPH_03921	CDS	1422	arpC_3		COG1538	Antibiotic efflux pump outer membrane protein ArpC
MHJAIAPH_03922	CDS	378				hypothetical protein
MHJAIAPH_03923	CDS	264				hypothetical protein
MHJAIAPH_03924	CDS	855				hypothetical protein
MHJAIAPH_03925	CDS	114				hypothetical protein
MHJAIAPH_03926	CDS	102				hypothetical protein
MHJAIAPH_03927	CDS	1227				hypothetical protein
MHJAIAPH_03928	CDS	234				hypothetical protein
MHJAIAPH_03929	CDS	705	lasR		COG2771	Transcriptional activator protein LasR
MHJAIAPH_03930	CDS	873	hchA_2	3.1.2.-	COG0693	Protein/nucleic acid deglycase 1
MHJAIAPH_03931	CDS	99				hypothetical protein
MHJAIAPH_03932	CDS	1224				hypothetical protein
MHJAIAPH_03933	CDS	2022				hypothetical protein
MHJAIAPH_03934	CDS	462				hypothetical protein
MHJAIAPH_03935	CDS	477				hypothetical protein
MHJAIAPH_03936	CDS	1506	bprV	3.4.21.-	COG1404	Extracellular basic protease
MHJAIAPH_03937	CDS	252				hypothetical protein
MHJAIAPH_03938	CDS	255				hypothetical protein
MHJAIAPH_03939	CDS	831				hypothetical protein
MHJAIAPH_03940	CDS	981				hypothetical protein
MHJAIAPH_03941	CDS	348				hypothetical protein
MHJAIAPH_03942	CDS	156				hypothetical protein
MHJAIAPH_03943	CDS	141				hypothetical protein
MHJAIAPH_03944	CDS	654				hypothetical protein
MHJAIAPH_03945	CDS	294				hypothetical protein
MHJAIAPH_03946	CDS	234				hypothetical protein
MHJAIAPH_03947	CDS	453				hypothetical protein
MHJAIAPH_03948	CDS	222				hypothetical protein
MHJAIAPH_03949	CDS	216				hypothetical protein
MHJAIAPH_03950	CDS	558				hypothetical protein
MHJAIAPH_03951	CDS	1188	ydcO		COG3135	Inner membrane protein YdcO
MHJAIAPH_03952	CDS	774				hypothetical protein
MHJAIAPH_03953	CDS	867	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
MHJAIAPH_03954	CDS	1269				Tn3 family transposase TnXax1
MHJAIAPH_03955	CDS	975	egtD	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
MHJAIAPH_03956	CDS	1272	egtB_2	1.14.99.50		Hercynine oxygenase
MHJAIAPH_03957	CDS	1227				hypothetical protein
MHJAIAPH_03958	CDS	417				hypothetical protein
MHJAIAPH_03959	CDS	780	yfcA		COG0730	putative membrane transporter protein YfcA
MHJAIAPH_03960	CDS	3540	smc_3			Chromosome partition protein Smc
MHJAIAPH_03961	CDS	702				hypothetical protein
MHJAIAPH_03962	CDS	1470				putative protein/MSMEI_1241
MHJAIAPH_03963	CDS	687	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MHJAIAPH_03964	CDS	486	slyA_2		COG1846	Transcriptional regulator SlyA
MHJAIAPH_03965	CDS	210	aaeX			Protein AaeX
MHJAIAPH_03966	CDS	918	aaeA_3		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
MHJAIAPH_03967	CDS	1461	cusC		COG1538	Cation efflux system protein CusC
MHJAIAPH_03968	CDS	2040	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
MHJAIAPH_03969	CDS	399				hypothetical protein
MHJAIAPH_03970	CDS	1884	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
MHJAIAPH_03971	CDS	3681	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
MHJAIAPH_03972	CDS	3393	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
MHJAIAPH_03973	CDS	789	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
MHJAIAPH_03974	CDS	750	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
MHJAIAPH_03975	CDS	525	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
MHJAIAPH_03976	CDS	663	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
MHJAIAPH_03977	CDS	312				hypothetical protein
MHJAIAPH_03978	CDS	1011				hypothetical protein
MHJAIAPH_03979	CDS	546	btuE_2	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
MHJAIAPH_03980	CDS	1557				hypothetical protein
MHJAIAPH_03981	CDS	606	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GstB
MHJAIAPH_03982	CDS	1227	astC	2.6.1.81	COG4992	Succinylornithine transaminase
MHJAIAPH_03983	CDS	873				hypothetical protein
MHJAIAPH_03984	CDS	966				hypothetical protein
MHJAIAPH_03985	CDS	993				hypothetical protein
MHJAIAPH_03986	CDS	819	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
MHJAIAPH_03987	CDS	684				hypothetical protein
MHJAIAPH_03988	CDS	507				hypothetical protein
MHJAIAPH_03989	CDS	663				hypothetical protein
MHJAIAPH_03990	CDS	1995				hypothetical protein
MHJAIAPH_03991	CDS	579				hypothetical protein
MHJAIAPH_03992	CDS	1365	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
MHJAIAPH_03993	CDS	564	adk	2.7.4.3	COG0563	Adenylate kinase
MHJAIAPH_03994	CDS	1257	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
MHJAIAPH_03995	CDS	390				hypothetical protein
MHJAIAPH_03996	CDS	504				hypothetical protein
MHJAIAPH_03997	CDS	2028	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
MHJAIAPH_03998	CDS	720				hypothetical protein
MHJAIAPH_03999	CDS	426	exbD_4		COG0848	Biopolymer transport protein ExbD
MHJAIAPH_04000	CDS	750	exbB		COG0811	Biopolymer transport protein ExbB
MHJAIAPH_04001	CDS	468				hypothetical protein
MHJAIAPH_04002	CDS	588	pigA	1.14.99.58	COG3230	Heme oxygenase PigA
MHJAIAPH_04003	CDS	258				hypothetical protein
MHJAIAPH_04004	CDS	2922	btuB_43			Vitamin B12 transporter BtuB
MHJAIAPH_04005	CDS	939				hypothetical protein
MHJAIAPH_04006	CDS	501				hypothetical protein
MHJAIAPH_04007	CDS	474				hypothetical protein
MHJAIAPH_04008	CDS	537	ppa_2	3.6.1.1	COG0221	Inorganic pyrophosphatase
MHJAIAPH_04009	CDS	1122				hypothetical protein
MHJAIAPH_04010	CDS	2850	btuB_44			Vitamin B12 transporter BtuB
MHJAIAPH_04011	CDS	900				hypothetical protein
MHJAIAPH_04012	CDS	2325	tolB_3			Tol-Pal system protein TolB
MHJAIAPH_04013	CDS	672				hypothetical protein
MHJAIAPH_04014	CDS	1845	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
MHJAIAPH_04015	CDS	1578	opuD		COG1292	Glycine betaine transporter OpuD
MHJAIAPH_04016	CDS	744	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
MHJAIAPH_04017	CDS	270				hypothetical protein
MHJAIAPH_04018	CDS	1461	clsA_2	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
MHJAIAPH_04019	CDS	414	exbD_5		COG0848	Biopolymer transport protein ExbD
MHJAIAPH_04020	CDS	426	exbD_6		COG0848	Biopolymer transport protein ExbD
MHJAIAPH_04021	CDS	762	tolQ_4			Tol-Pal system protein TolQ
MHJAIAPH_04022	CDS	669				hypothetical protein
MHJAIAPH_04023	CDS	1194				hypothetical protein
MHJAIAPH_04024	CDS	723	bepA_5	3.4.-.-		Beta-barrel assembly-enhancing protease
MHJAIAPH_04025	CDS	846				hypothetical protein
MHJAIAPH_04026	CDS	2460	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
MHJAIAPH_04027	CDS	1095	recF		COG1195	DNA replication and repair protein RecF
MHJAIAPH_04028	CDS	789				hypothetical protein
