locus_tag	ftype	length_bp	gene	EC_number	COG	product
EHGGDNOH_04329	CDS	354				hypothetical protein
EHGGDNOH_04330	CDS	483				hypothetical protein
EHGGDNOH_04331	CDS	732				hypothetical protein
EHGGDNOH_04332	CDS	444				hypothetical protein
EHGGDNOH_04333	CDS	1557				hypothetical protein
EHGGDNOH_04334	CDS	303				hypothetical protein
EHGGDNOH_04335	CDS	720				hypothetical protein
EHGGDNOH_04336	CDS	528				hypothetical protein
EHGGDNOH_04337	CDS	1866				hypothetical protein
EHGGDNOH_04338	CDS	369				hypothetical protein
EHGGDNOH_04339	CDS	1365				hypothetical protein
EHGGDNOH_04340	CDS	1074				hypothetical protein
EHGGDNOH_04341	CDS	621				hypothetical protein
EHGGDNOH_04342	CDS	552				hypothetical protein
EHGGDNOH_04343	CDS	645				hypothetical protein
EHGGDNOH_04344	CDS	672				hypothetical protein
EHGGDNOH_04345	CDS	258				hypothetical protein
EHGGDNOH_04346	CDS	951		1.1.1.1		Alcohol dehydrogenase
EHGGDNOH_04347	CDS	486	slyA_2			Transcriptional regulator SlyA
EHGGDNOH_04348	CDS	423				hypothetical protein
EHGGDNOH_04349	CDS	915	catE_2	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
EHGGDNOH_04350	CDS	912	catE_3	1.13.11.2	COG2514	Catechol-2,3-dioxygenase
EHGGDNOH_04351	CDS	246				hypothetical protein
EHGGDNOH_04352	CDS	177				hypothetical protein
EHGGDNOH_04353	CDS	1239				hypothetical protein
EHGGDNOH_04354	CDS	588				hypothetical protein
EHGGDNOH_04355	CDS	1992				hypothetical protein
EHGGDNOH_04356	CDS	369				hypothetical protein
EHGGDNOH_04357	CDS	1416				hypothetical protein
EHGGDNOH_04358	CDS	3675				hypothetical protein
EHGGDNOH_04359	CDS	294				hypothetical protein
EHGGDNOH_04360	CDS	417				hypothetical protein
EHGGDNOH_04361	CDS	945				hypothetical protein
EHGGDNOH_04362	CDS	657				hypothetical protein
EHGGDNOH_04363	CDS	519				hypothetical protein
EHGGDNOH_04364	CDS	1740				hypothetical protein
EHGGDNOH_04365	CDS	183				hypothetical protein
EHGGDNOH_04366	CDS	846				hypothetical protein
EHGGDNOH_04367	CDS	867				hypothetical protein
EHGGDNOH_04368	CDS	897				hypothetical protein
EHGGDNOH_04369	CDS	810				hypothetical protein
EHGGDNOH_04370	CDS	699				hypothetical protein
EHGGDNOH_04371	CDS	1488				hypothetical protein
EHGGDNOH_04372	CDS	666				hypothetical protein
EHGGDNOH_04373	CDS	909				hypothetical protein
EHGGDNOH_04374	CDS	723				hypothetical protein
EHGGDNOH_04375	CDS	486				hypothetical protein
EHGGDNOH_04376	CDS	333				hypothetical protein
EHGGDNOH_04377	CDS	7083				hypothetical protein
EHGGDNOH_04378	CDS	243				hypothetical protein
EHGGDNOH_04379	CDS	684				hypothetical protein
EHGGDNOH_04380	CDS	525				hypothetical protein
EHGGDNOH_04381	CDS	597				hypothetical protein
EHGGDNOH_04382	CDS	4959	dbpA	3.6.4.13		ATP-dependent RNA helicase DbpA
EHGGDNOH_04383	CDS	402				hypothetical protein
EHGGDNOH_04384	CDS	216				hypothetical protein
EHGGDNOH_04385	CDS	582				hypothetical protein
EHGGDNOH_04386	CDS	387				hypothetical protein
EHGGDNOH_04387	CDS	567				hypothetical protein
EHGGDNOH_04388	CDS	1089	dnaN_1		COG0592	Beta sliding clamp
EHGGDNOH_04389	CDS	231				hypothetical protein
EHGGDNOH_04390	CDS	963				hypothetical protein
EHGGDNOH_04391	CDS	525	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
EHGGDNOH_04392	CDS	1875				hypothetical protein
EHGGDNOH_04393	CDS	249				hypothetical protein
EHGGDNOH_04394	CDS	1140				hypothetical protein
EHGGDNOH_04395	CDS	1371	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
EHGGDNOH_04396	CDS	1629				hypothetical protein
EHGGDNOH_04397	CDS	195				hypothetical protein
EHGGDNOH_04398	CDS	258				hypothetical protein
EHGGDNOH_04399	CDS	264				hypothetical protein
EHGGDNOH_04400	CDS	405				hypothetical protein
EHGGDNOH_04401	CDS	795				hypothetical protein
EHGGDNOH_04402	CDS	723				hypothetical protein
EHGGDNOH_04403	CDS	261				hypothetical protein
EHGGDNOH_04404	CDS	648				hypothetical protein
EHGGDNOH_04405	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
EHGGDNOH_04406	CDS	1026	tdh_4	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
EHGGDNOH_04407	CDS	1824		3.2.1.21	COG1472	Beta-glucosidase BoGH3B
EHGGDNOH_04408	CDS	384				hypothetical protein
EHGGDNOH_04409	CDS	1596			COG2308	putative protein
EHGGDNOH_04410	CDS	948				hypothetical protein
EHGGDNOH_04411	CDS	879			COG1305	putative protein
EHGGDNOH_04412	CDS	240	minE			Cell division topological specificity factor
EHGGDNOH_04413	CDS	804	minD		COG2894	Septum site-determining protein MinD
EHGGDNOH_04414	CDS	1860	ftsH_5	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
EHGGDNOH_04415	CDS	1389				hypothetical protein
EHGGDNOH_04416	CDS	1956				hypothetical protein
EHGGDNOH_04417	CDS	450				hypothetical protein
EHGGDNOH_04418	CDS	1554	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
EHGGDNOH_04419	CDS	1029				hypothetical protein
EHGGDNOH_04420	CDS	1413	hisC_4	2.6.1.9		Histidinol-phosphate aminotransferase
EHGGDNOH_04421	CDS	1020	thadh_1	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
EHGGDNOH_04422	CDS	1224				hypothetical protein
EHGGDNOH_04423	CDS	1704	dauA		COG0659	C4-dicarboxylic acid transporter DauA
EHGGDNOH_04424	CDS	216				hypothetical protein
EHGGDNOH_04425	CDS	846	mntB_1			Manganese transport system membrane protein MntB
EHGGDNOH_04426	CDS	777	mntB_2		COG1121	Manganese transport system ATP-binding protein MntB
EHGGDNOH_04427	CDS	873	yfeA		COG0803	Periplasmic chelated iron-binding protein YfeA
EHGGDNOH_04428	CDS	1344	dapE_3	3.5.1.18		Succinyl-diaminopimelate desuccinylase
EHGGDNOH_04429	CDS	771	apaH_2	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EHGGDNOH_04430	CDS	774	apaH_3	3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
EHGGDNOH_04431	CDS	711				hypothetical protein
EHGGDNOH_04432	CDS	306				hypothetical protein
EHGGDNOH_04433	CDS	351				hypothetical protein
EHGGDNOH_04434	CDS	627	gph_6	3.1.3.18	COG0546	Phosphoglycolate phosphatase
EHGGDNOH_04435	CDS	1245		4.4.1.13	COG1168	Cystathionine beta-lyase
EHGGDNOH_04436	CDS	486	dps	1.16.-.-	COG0783	DNA protection during starvation protein
EHGGDNOH_04437	CDS	867				hypothetical protein
EHGGDNOH_04438	CDS	2625				hypothetical protein
EHGGDNOH_04439	CDS	954	corA_2		COG0598	Cobalt/magnesium transport protein CorA
EHGGDNOH_04440	CDS	1140				hypothetical protein
EHGGDNOH_04441	CDS	435	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
EHGGDNOH_04442	CDS	1023	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
EHGGDNOH_04443	CDS	564	aroK	2.7.1.71	COG0703	Shikimate kinase
EHGGDNOH_04444	CDS	1152	aroC	4.2.3.5	COG0082	Chorismate synthase
EHGGDNOH_04445	CDS	2250	sctC_1			Type 3 secretion system secretin
EHGGDNOH_04446	CDS	978				hypothetical protein
EHGGDNOH_04447	CDS	633				hypothetical protein
EHGGDNOH_04448	CDS	660				hypothetical protein
EHGGDNOH_04449	CDS	1179	ftsA_2			Cell division protein FtsA
EHGGDNOH_04450	CDS	1125				hypothetical protein
EHGGDNOH_04451	CDS	1677				hypothetical protein
EHGGDNOH_04452	CDS	420				hypothetical protein
EHGGDNOH_04453	CDS	1065	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
EHGGDNOH_04454	CDS	2349	treP	2.4.1.64		Alpha,alpha-trehalose phosphorylase
EHGGDNOH_04455	CDS	645	yvdM	5.4.2.6	COG0637	Beta-phosphoglucomutase
EHGGDNOH_04456	CDS	1527				hypothetical protein
EHGGDNOH_04457	CDS	2871				hypothetical protein
EHGGDNOH_04458	CDS	264				hypothetical protein
EHGGDNOH_04459	CDS	3051	tolB			Tol-Pal system protein TolB
EHGGDNOH_04460	CDS	753				hypothetical protein
EHGGDNOH_04461	CDS	1611	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
EHGGDNOH_04462	CDS	723		1.-.-.-		putative oxidoreductase
EHGGDNOH_04463	CDS	999	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
EHGGDNOH_04464	CDS	546				hypothetical protein
EHGGDNOH_04465	CDS	879				hypothetical protein
EHGGDNOH_04466	CDS	606				Transcriptional regulator LdrP
EHGGDNOH_04467	CDS	897	carH			HTH-type transcriptional repressor CarH
EHGGDNOH_04468	CDS	732	lexA_4	3.4.21.88		LexA repressor
EHGGDNOH_04469	CDS	2085				hypothetical protein
EHGGDNOH_04470	CDS	768				hypothetical protein
EHGGDNOH_04471	CDS	378				hypothetical protein
EHGGDNOH_04472	CDS	348				hypothetical protein
EHGGDNOH_04473	CDS	420				hypothetical protein
EHGGDNOH_04474	CDS	234				hypothetical protein
EHGGDNOH_04475	CDS	369				hypothetical protein
EHGGDNOH_04476	CDS	552				hypothetical protein
EHGGDNOH_04477	CDS	561				hypothetical protein
EHGGDNOH_04478	CDS	378				hypothetical protein
EHGGDNOH_04479	CDS	384				hypothetical protein
EHGGDNOH_04480	CDS	531				hypothetical protein
EHGGDNOH_04481	CDS	552				hypothetical protein
EHGGDNOH_04482	CDS	312				hypothetical protein
EHGGDNOH_04483	CDS	264				hypothetical protein
EHGGDNOH_04484	CDS	216				hypothetical protein
EHGGDNOH_04485	CDS	579				hypothetical protein
EHGGDNOH_04486	CDS	573				hypothetical protein
EHGGDNOH_04487	CDS	207				hypothetical protein
EHGGDNOH_04488	CDS	168				hypothetical protein
EHGGDNOH_04489	CDS	705				hypothetical protein
EHGGDNOH_04490	CDS	342				hypothetical protein
EHGGDNOH_04491	CDS	237				hypothetical protein
EHGGDNOH_04492	CDS	645				hypothetical protein
EHGGDNOH_04493	CDS	1368		1.14.13.106	COG2124	Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase
EHGGDNOH_04494	CDS	522				hypothetical protein
EHGGDNOH_04495	CDS	183				hypothetical protein
EHGGDNOH_04496	CDS	753				hypothetical protein
EHGGDNOH_04497	CDS	648	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
EHGGDNOH_04498	CDS	690	regX3		COG0745	Sensory transduction protein regX3
EHGGDNOH_04499	CDS	924	kinB	2.7.13.3	COG5000	Alginate biosynthesis sensor protein KinB
EHGGDNOH_04500	CDS	657	phoU_1		COG0704	Phosphate-specific transport system accessory protein PhoU 
EHGGDNOH_04501	CDS	897				hypothetical protein
EHGGDNOH_04502	CDS	1041	adhT	1.1.1.1		Alcohol dehydrogenase
EHGGDNOH_04503	CDS	1689	fadD	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
EHGGDNOH_04504	CDS	399	afsQ1			Transcriptional regulatory protein AfsQ1
EHGGDNOH_04505	CDS	2193	pbpG		COG0744	Penicillin-binding protein 2D
EHGGDNOH_04506	CDS	408				hypothetical protein
EHGGDNOH_04507	CDS	687	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
EHGGDNOH_04508	CDS	615	natA_2	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
EHGGDNOH_04509	CDS	666				hypothetical protein
EHGGDNOH_04510	CDS	699	ccmC		COG0755	Heme exporter protein C
EHGGDNOH_04511	CDS	108				hypothetical protein
EHGGDNOH_04512	CDS	462	ccmE		COG2332	Cytochrome c-type biogenesis protein CcmE
EHGGDNOH_04513	CDS	1977	ccmF		COG1138	Cytochrome c-type biogenesis protein CcmF
EHGGDNOH_04514	CDS	513	resA_3			Thiol-disulfide oxidoreductase ResA
EHGGDNOH_04515	CDS	477				hypothetical protein
EHGGDNOH_04516	CDS	1041				hypothetical protein
EHGGDNOH_04517	CDS	561				hypothetical protein
EHGGDNOH_04518	CDS	894	yedA_2			putative inner membrane transporter YedA
EHGGDNOH_04519	CDS	2475	bamA_1			Outer membrane protein assembly factor BamA
EHGGDNOH_04520	CDS	474				hypothetical protein
EHGGDNOH_04521	CDS	594	recR		COG0353	Recombination protein RecR
EHGGDNOH_04522	CDS	300			COG0718	Nucleoid-associated protein
EHGGDNOH_04523	CDS	684				hypothetical protein
EHGGDNOH_04524	CDS	717	infC			Translation initiation factor IF-3
EHGGDNOH_04525	CDS	396				hypothetical protein
EHGGDNOH_04526	CDS	999	rlmL_2	2.1.1.264		Ribosomal RNA large subunit methyltransferase K/L
EHGGDNOH_04527	CDS	1101				hypothetical protein
EHGGDNOH_04528	CDS	186				hypothetical protein
EHGGDNOH_04529	CDS	204	rpmI			50S ribosomal protein L35
EHGGDNOH_04530	CDS	363	rplT		COG0292	50S ribosomal protein L20
EHGGDNOH_04531	CDS	495				hypothetical protein
EHGGDNOH_04532	CDS	1053	ydgJ	1.-.-.-	COG0673	putative oxidoreductase YdgJ
EHGGDNOH_04533	CDS	819	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
EHGGDNOH_04534	CDS	495				hypothetical protein
EHGGDNOH_04535	CDS	1623	rsr			60 kDa SS-A/Ro ribonucleoprotein 
EHGGDNOH_04536	tRNA	75				tRNA-Ala(tgc)
EHGGDNOH_04537	CDS	252				hypothetical protein
EHGGDNOH_04538	CDS	561				hypothetical protein
EHGGDNOH_04539	CDS	561				hypothetical protein
EHGGDNOH_04540	CDS	837	mmgB	1.1.1.157	COG1250	putative 3-hydroxybutyryl-CoA dehydrogenase
EHGGDNOH_04541	CDS	312				hypothetical protein
EHGGDNOH_04542	CDS	1179	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
EHGGDNOH_04543	CDS	471				hypothetical protein
EHGGDNOH_04544	CDS	216				hypothetical protein
EHGGDNOH_04545	CDS	897	lgt	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
EHGGDNOH_04546	CDS	1437	glmU_1			Bifunctional protein GlmU
EHGGDNOH_04547	CDS	204	tatAy			Sec-independent protein translocase protein TatAy
EHGGDNOH_04548	CDS	1131	mftC	2.-.-.-	COG0535	Putative mycofactocin radical SAM maturase MftC
EHGGDNOH_04549	CDS	765	tatC_2		COG0805	Sec-independent protein translocase protein TatC
EHGGDNOH_04550	CDS	1107	aroA_2		COG1605	Protein AroA(G)
EHGGDNOH_04551	CDS	1089			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
EHGGDNOH_04552	CDS	1326	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
EHGGDNOH_04553	CDS	615				hypothetical protein
EHGGDNOH_04554	CDS	903				hypothetical protein
EHGGDNOH_04555	CDS	426				hypothetical protein
EHGGDNOH_04556	CDS	1617	hflX			GTPase HflX
EHGGDNOH_04557	CDS	828				hypothetical protein
EHGGDNOH_04558	CDS	1284				hypothetical protein
EHGGDNOH_04559	CDS	924	thadh_2	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
EHGGDNOH_04560	CDS	933	gltC_5			HTH-type transcriptional regulator GltC
EHGGDNOH_04561	CDS	936				hypothetical protein
EHGGDNOH_04562	CDS	138				hypothetical protein
EHGGDNOH_04563	CDS	585				hypothetical protein
EHGGDNOH_04564	tRNA	90				tRNA-Ser(cga)
EHGGDNOH_04565	CDS	1545	murJ			lipid II flippase MurJ
EHGGDNOH_04566	CDS	660	srrA_1		COG0745	Transcriptional regulatory protein SrrA
EHGGDNOH_04567	CDS	474	ahpE	1.11.1.15	COG1225	Alkyl hydroperoxide reductase E
EHGGDNOH_04568	CDS	273				hypothetical protein
EHGGDNOH_04569	CDS	339				hypothetical protein
EHGGDNOH_04570	CDS	654	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
EHGGDNOH_04571	CDS	792				hypothetical protein
EHGGDNOH_04572	CDS	615				hypothetical protein
EHGGDNOH_04573	CDS	609				hypothetical protein
EHGGDNOH_04574	CDS	393				hypothetical protein
EHGGDNOH_04575	CDS	393	mgsA	4.2.3.3	COG1803	Methylglyoxal synthase
EHGGDNOH_04576	CDS	2043				hypothetical protein
EHGGDNOH_04577	CDS	1317	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
EHGGDNOH_04578	CDS	429	yccU		COG1832	putative protein YccU
EHGGDNOH_04579	CDS	1239				hypothetical protein
EHGGDNOH_04580	CDS	567				hypothetical protein
EHGGDNOH_04581	CDS	201				hypothetical protein
EHGGDNOH_04582	CDS	807	kynB_3	3.5.1.9		Kynurenine formamidase
EHGGDNOH_04583	CDS	927	rihB	3.2.2.8	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihB
EHGGDNOH_04584	CDS	1350				hypothetical protein
EHGGDNOH_04585	CDS	750	cdaA	2.7.7.85	COG1624	Cyclic di-AMP synthase CdaA
EHGGDNOH_04586	CDS	891				hypothetical protein
EHGGDNOH_04587	CDS	627	def_2	3.5.1.88	COG0242	Peptide deformylase
EHGGDNOH_04588	CDS	936	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
EHGGDNOH_04589	CDS	408				hypothetical protein
EHGGDNOH_04590	tRNA	76				tRNA-Gly(gcc)
EHGGDNOH_04591	rRNA	107				5S ribosomal RNA
EHGGDNOH_04592	CDS	231	mbtH		COG3251	Protein MbtH
EHGGDNOH_04593	CDS	567				hypothetical protein
EHGGDNOH_04594	CDS	702	tylM1	2.1.1.235		dTDP-3-amino-3,6-dideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
EHGGDNOH_04595	CDS	456				hypothetical protein
EHGGDNOH_04596	CDS	1212				hypothetical protein
EHGGDNOH_04597	CDS	1503	comM		COG0606	Competence protein ComM
EHGGDNOH_04598	CDS	1956	rqkA	2.7.11.1	COG0515	DNA damage-responsive serine/threonine-protein kinase RqkA
EHGGDNOH_04599	CDS	921				hypothetical protein
EHGGDNOH_04600	CDS	1215	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
EHGGDNOH_04601	CDS	246				hypothetical protein
EHGGDNOH_04602	CDS	510				hypothetical protein
EHGGDNOH_04603	CDS	1071				hypothetical protein
EHGGDNOH_04604	CDS	456				hypothetical protein
EHGGDNOH_04605	CDS	879	prfB		COG1186	Peptide chain release factor RF2
EHGGDNOH_04606	CDS	1236		3.4.11.-	COG2309	Aminopeptidase T
EHGGDNOH_04607	CDS	246				hypothetical protein
EHGGDNOH_04608	CDS	1101	ybjJ_2			Inner membrane protein YbjJ
EHGGDNOH_04609	CDS	408				hypothetical protein
EHGGDNOH_04610	CDS	2103	recD2_2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
EHGGDNOH_04611	CDS	798			COG1652	putative protein
EHGGDNOH_04612	CDS	399				hypothetical protein
EHGGDNOH_04613	CDS	468				hypothetical protein
EHGGDNOH_04614	CDS	540				hypothetical protein
EHGGDNOH_04615	CDS	450				hypothetical protein
EHGGDNOH_04616	CDS	744	mapB	3.4.11.18	COG0024	Methionine aminopeptidase 2
EHGGDNOH_04617	CDS	600	rpoE_2		COG1595	ECF RNA polymerase sigma factor RpoE
EHGGDNOH_04618	CDS	1407				hypothetical protein
EHGGDNOH_04619	CDS	639				hypothetical protein
EHGGDNOH_04620	CDS	1026				hypothetical protein
EHGGDNOH_04621	CDS	783				hypothetical protein
EHGGDNOH_04622	CDS	915	argP_2			HTH-type transcriptional regulator ArgP
EHGGDNOH_04623	CDS	687	hchA	3.5.1.124		Protein/nucleic acid deglycase HchA
EHGGDNOH_04624	CDS	1173	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
EHGGDNOH_04625	CDS	468				hypothetical protein
EHGGDNOH_04626	CDS	2328	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
EHGGDNOH_04627	CDS	207				hypothetical protein
EHGGDNOH_04628	CDS	393				hypothetical protein
EHGGDNOH_04629	CDS	279				hypothetical protein
EHGGDNOH_04630	CDS	1398	sdrM			Multidrug efflux pump SdrM
EHGGDNOH_04631	CDS	258				hypothetical protein
EHGGDNOH_04632	CDS	759	yisK		COG0179	putative protein YisK
EHGGDNOH_04633	CDS	333				hypothetical protein
EHGGDNOH_04634	CDS	1440	argD	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
EHGGDNOH_04635	CDS	1137	gltA	2.3.3.16	COG0372	Citrate synthase
EHGGDNOH_04636	CDS	1068				hypothetical protein
EHGGDNOH_04637	CDS	420				hypothetical protein
EHGGDNOH_04638	CDS	666				hypothetical protein
EHGGDNOH_04639	CDS	1137	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
EHGGDNOH_04640	CDS	354				hypothetical protein
EHGGDNOH_04641	CDS	1158	mmgC	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
EHGGDNOH_04642	CDS	1158	uctC	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
EHGGDNOH_04643	CDS	474				hypothetical protein
EHGGDNOH_04644	CDS	1041	pstS_2		COG0226	Phosphate-binding protein PstS
EHGGDNOH_04645	CDS	987	gloB_4	3.1.2.6		Hydroxyacylglutathione hydrolase
EHGGDNOH_04646	CDS	936	pstC		COG0573	Phosphate transport system permease protein PstC
EHGGDNOH_04647	CDS	876	pstA		COG0581	Phosphate transport system permease protein PstA
EHGGDNOH_04648	CDS	759	pstB3	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
EHGGDNOH_04649	CDS	669	phoU_2		COG0704	Phosphate-specific transport system accessory protein PhoU 
EHGGDNOH_04650	CDS	606	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
EHGGDNOH_04651	CDS	630	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
EHGGDNOH_04652	CDS	2169	glgB_3	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
EHGGDNOH_04653	CDS	231				hypothetical protein
EHGGDNOH_04654	CDS	1512	bamB_3			Outer membrane protein assembly factor BamB
EHGGDNOH_04655	CDS	552				hypothetical protein
EHGGDNOH_04656	CDS	2757	smc_2			Chromosome partition protein Smc
EHGGDNOH_04657	CDS	1185	cpdA_2	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
EHGGDNOH_04658	CDS	1302				hypothetical protein
EHGGDNOH_04659	CDS	1968				hypothetical protein
EHGGDNOH_04660	CDS	756	scpA			Segregation and condensation protein A
EHGGDNOH_04661	CDS	1053	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
EHGGDNOH_04662	CDS	420	icmF	5.4.99.13		Fused isobutyryl-CoA mutase
EHGGDNOH_04663	CDS	336				hypothetical protein
EHGGDNOH_04664	CDS	450				hypothetical protein
EHGGDNOH_04665	CDS	423				hypothetical protein
EHGGDNOH_04666	CDS	447				hypothetical protein
EHGGDNOH_04667	CDS	699				hypothetical protein
EHGGDNOH_04668	CDS	738	pdg			Ultraviolet N-glycosylase/AP lyase
EHGGDNOH_04669	CDS	300				hypothetical protein
EHGGDNOH_04670	CDS	624	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
EHGGDNOH_04671	CDS	576				hypothetical protein
EHGGDNOH_04672	CDS	474				hypothetical protein
EHGGDNOH_04673	CDS	408				hypothetical protein
EHGGDNOH_04674	CDS	888				hypothetical protein
EHGGDNOH_04675	CDS	3696				hypothetical protein
EHGGDNOH_04676	CDS	285				hypothetical protein
EHGGDNOH_04677	CDS	528				hypothetical protein
EHGGDNOH_04678	CDS	1239				hypothetical protein
EHGGDNOH_04679	CDS	309				hypothetical protein
EHGGDNOH_04680	CDS	975	lipA	2.8.1.8		Lipoyl synthase
EHGGDNOH_04681	CDS	825	lipB	2.3.1.181		Octanoyltransferase
EHGGDNOH_04682	CDS	351				hypothetical protein
EHGGDNOH_04683	CDS	537				hypothetical protein
EHGGDNOH_04684	CDS	792				hypothetical protein
EHGGDNOH_04685	CDS	807				hypothetical protein
EHGGDNOH_04686	CDS	984	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EHGGDNOH_04687	CDS	879	thiK	2.7.1.89		Thiamine kinase
EHGGDNOH_04688	CDS	984	yhdN_2	1.1.1.-	COG0667	Aldo-keto reductase YhdN
EHGGDNOH_04689	CDS	312				hypothetical protein
EHGGDNOH_04690	CDS	2232	purR_5			HTH-type transcriptional repressor PurR
EHGGDNOH_04691	CDS	1014	cytR_6		COG1609	HTH-type transcriptional repressor CytR
EHGGDNOH_04692	CDS	1644	gsiB		COG0747	Glutathione-binding protein GsiB
EHGGDNOH_04693	CDS	987	dppB_4		COG0601	Dipeptide transport system permease protein DppB
EHGGDNOH_04694	CDS	1869	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EHGGDNOH_04695	CDS	999	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
EHGGDNOH_04696	CDS	1350	bglA_3	3.2.1.21		Beta-glucosidase A
EHGGDNOH_04697	CDS	387				hypothetical protein
EHGGDNOH_04698	CDS	432				hypothetical protein
EHGGDNOH_04699	CDS	1215	tetA_5			Tetracycline resistance protein, class B
EHGGDNOH_04700	CDS	618				hypothetical protein
EHGGDNOH_04701	CDS	2751	nagZ_3	3.2.1.52		Beta-hexosaminidase
EHGGDNOH_04702	CDS	1008	galR_8		COG1609	HTH-type transcriptional regulator GalR
EHGGDNOH_04703	CDS	354				hypothetical protein
EHGGDNOH_04704	CDS	348				hypothetical protein
EHGGDNOH_04705	CDS	849	mshD_5	2.3.1.189		Mycothiol acetyltransferase
EHGGDNOH_04706	CDS	894				hypothetical protein
EHGGDNOH_04707	CDS	588	gph_7	3.1.3.18		Phosphoglycolate phosphatase
EHGGDNOH_04708	CDS	1200	bioI_3	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
EHGGDNOH_04709	CDS	2034				hypothetical protein
EHGGDNOH_04710	CDS	1050	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
EHGGDNOH_04711	CDS	636				hypothetical protein
EHGGDNOH_04712	CDS	1524	nfdA_2	3.5.1.91		N-substituted formamide deformylase
EHGGDNOH_04713	CDS	789	ypbG		COG1408	putative protein YpbG
EHGGDNOH_04714	CDS	516				hypothetical protein
EHGGDNOH_04715	CDS	906				hypothetical protein
EHGGDNOH_04716	CDS	486	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
EHGGDNOH_04717	CDS	456	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
EHGGDNOH_04718	CDS	630				hypothetical protein
EHGGDNOH_04719	CDS	720	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
EHGGDNOH_04720	CDS	405	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
EHGGDNOH_04721	CDS	825				hypothetical protein
EHGGDNOH_04722	CDS	2016	uvrB_2		COG0556	UvrABC system protein B
EHGGDNOH_04723	CDS	1026				hypothetical protein
EHGGDNOH_04724	CDS	1356	bglA_4	3.2.1.21		Beta-glucosidase A
EHGGDNOH_04725	CDS	2226				hypothetical protein
EHGGDNOH_04726	CDS	399	yabJ_2	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
