locus_tag	ftype	length_bp	gene	EC_number	COG	product
EBPMBNNM_02421	CDS	1212	hemW		COG0635	Heme chaperone HemW
EBPMBNNM_02422	CDS	528				hypothetical protein
EBPMBNNM_02423	CDS	795				hypothetical protein
EBPMBNNM_02424	CDS	1110				hypothetical protein
EBPMBNNM_02425	CDS	1410	fumC	4.2.1.2		Fumarate hydratase class II
EBPMBNNM_02426	CDS	933				hypothetical protein
EBPMBNNM_02427	CDS	1236	tetA_4			Tetracycline resistance protein, class C
EBPMBNNM_02428	CDS	1017		1.18.1.2	COG0492	Ferredoxin--NADP reductase
EBPMBNNM_02429	CDS	1353				hypothetical protein
EBPMBNNM_02430	CDS	846	spo0C		COG1475	Chromosome-partitioning protein Spo0J
EBPMBNNM_02431	CDS	750	soj_1	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
EBPMBNNM_02432	CDS	738	rsmG	2.1.1.170	COG0357	Ribosomal RNA small subunit methyltransferase G
EBPMBNNM_02433	CDS	327				hypothetical protein
EBPMBNNM_02434	CDS	1809	mnmG_2			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
EBPMBNNM_02435	CDS	1110		1.2.4.4	COG1071	2-oxoisovalerate dehydrogenase subunit alpha
EBPMBNNM_02436	CDS	1023		1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
EBPMBNNM_02437	CDS	234				hypothetical protein
EBPMBNNM_02438	CDS	1551	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
EBPMBNNM_02439	CDS	444				hypothetical protein
EBPMBNNM_02440	CDS	660	arlR		COG0745	Response regulator ArlR
EBPMBNNM_02441	CDS	1362	sasA_12	2.7.-.-		Adaptive-response sensory-kinase SasA
EBPMBNNM_02442	CDS	1077				hypothetical protein
EBPMBNNM_02443	CDS	291				hypothetical protein
EBPMBNNM_02444	CDS	288				hypothetical protein
EBPMBNNM_02445	CDS	771			COG1192	putative protein
EBPMBNNM_02446	CDS	912	noc_1			Nucleoid occlusion protein
EBPMBNNM_02447	CDS	1218	gacC	4.2.3.152	COG0337	2-epi-5-epi-valiolone synthase
EBPMBNNM_02448	CDS	312				hypothetical protein
EBPMBNNM_02449	CDS	834				hypothetical protein
EBPMBNNM_02450	CDS	1203				hypothetical protein
EBPMBNNM_02451	CDS	870				hypothetical protein
EBPMBNNM_02452	CDS	1404				hypothetical protein
EBPMBNNM_02453	rRNA	1506				16S ribosomal RNA
EBPMBNNM_02454	rRNA	2883				23S ribosomal RNA
EBPMBNNM_02455	CDS	597				hypothetical protein
EBPMBNNM_02456	CDS	3114	smc_4			Chromosome partition protein Smc
EBPMBNNM_02457	CDS	1362				hypothetical protein
EBPMBNNM_02458	CDS	693				hypothetical protein
EBPMBNNM_02459	CDS	2115	mtgA_2	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
EBPMBNNM_02460	CDS	279				hypothetical protein
EBPMBNNM_02461	CDS	318				hypothetical protein
EBPMBNNM_02462	CDS	993	lsrB			Autoinducer 2-binding protein LsrB
EBPMBNNM_02463	CDS	1002	lsrD			Autoinducer 2 import system permease protein LsrD
EBPMBNNM_02464	CDS	1026	lsrC		COG1172	Autoinducer 2 import system permease protein LsrC
EBPMBNNM_02465	CDS	1515	rbsA	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
EBPMBNNM_02466	CDS	237				hypothetical protein
EBPMBNNM_02467	CDS	789	glcR		COG1349	HTH-type transcriptional repressor GlcR
EBPMBNNM_02468	CDS	1191				hypothetical protein
EBPMBNNM_02469	CDS	2085	hcaB_3	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
EBPMBNNM_02470	CDS	1488	rhaB	2.7.1.5		Rhamnulokinase
EBPMBNNM_02471	CDS	744	lutA_2		COG0247	Lactate utilization protein A
EBPMBNNM_02472	CDS	1497	lutB		COG1139	Lactate utilization protein B
EBPMBNNM_02473	CDS	732	lutC		COG1556	Lactate utilization protein C
EBPMBNNM_02474	CDS	264			COG3039	IS5 family transposase ISDge6
EBPMBNNM_02475	CDS	714				IS701 family transposase ISDge12
EBPMBNNM_02476	CDS	471			COG1662	IS1 family transposase ISDge2
EBPMBNNM_02477	CDS	378				IS701 family transposase ISDge14
EBPMBNNM_02478	CDS	177				hypothetical protein
EBPMBNNM_02479	CDS	993				hypothetical protein
EBPMBNNM_02480	CDS	1200				hypothetical protein
EBPMBNNM_02481	CDS	2085				hypothetical protein
EBPMBNNM_02482	CDS	1932				hypothetical protein
EBPMBNNM_02483	CDS	1059			COG3385	IS4 family transposase ISDge9
EBPMBNNM_02484	CDS	954				hypothetical protein
EBPMBNNM_02485	CDS	1689				hypothetical protein
EBPMBNNM_02486	CDS	471			COG1662	IS1 family transposase ISDge2
EBPMBNNM_02487	CDS	2070				hypothetical protein
EBPMBNNM_02488	CDS	603				hypothetical protein
EBPMBNNM_02489	CDS	471			COG1662	IS1 family transposase ISDge3
EBPMBNNM_02490	CDS	2169				hypothetical protein
EBPMBNNM_02491	CDS	336				hypothetical protein
EBPMBNNM_02492	CDS	1092				IS701 family transposase ISDge5
EBPMBNNM_02493	CDS	225				hypothetical protein
EBPMBNNM_02494	CDS	780				hypothetical protein
EBPMBNNM_02495	CDS	1140				Ca(2+)/H(+) antiporter
EBPMBNNM_02496	CDS	750	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
EBPMBNNM_02497	CDS	1827	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EBPMBNNM_02498	CDS	1050	livH_6		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
EBPMBNNM_02499	CDS	918				hypothetical protein
EBPMBNNM_02500	CDS	198				hypothetical protein
EBPMBNNM_02501	CDS	765	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
EBPMBNNM_02502	CDS	837	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
EBPMBNNM_02503	CDS	978	bphC	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
EBPMBNNM_02504	CDS	1488		1.14.14.9	COG2368	4-hydroxyphenylacetate 3-monooxygenase oxygenase component
EBPMBNNM_02505	CDS	840	udh	1.1.1.203	COG0451	Uronate dehydrogenase
EBPMBNNM_02506	CDS	1554	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
EBPMBNNM_02507	CDS	651				hypothetical protein
EBPMBNNM_02508	CDS	765				hypothetical protein
EBPMBNNM_02509	CDS	801				hypothetical protein
EBPMBNNM_02510	CDS	1161				hypothetical protein
EBPMBNNM_02511	CDS	1146				hypothetical protein
EBPMBNNM_02512	CDS	1425		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
EBPMBNNM_02513	CDS	1281		6.2.1.30	COG1541	Phenylacetate-coenzyme A ligase
EBPMBNNM_02514	CDS	1302	mdtK		COG0534	Multidrug resistance protein MdtK
EBPMBNNM_02515	CDS	471				hypothetical protein
EBPMBNNM_02516	CDS	975		1.1.1.1		Alcohol dehydrogenase
EBPMBNNM_02517	CDS	117				hypothetical protein
EBPMBNNM_02518	CDS	1797	dmdC	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
EBPMBNNM_02519	CDS	834	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
EBPMBNNM_02520	CDS	777	gno	1.1.1.-		Gluconate 5-dehydrogenase
EBPMBNNM_02521	CDS	459		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
EBPMBNNM_02522	CDS	447				hypothetical protein
EBPMBNNM_02523	CDS	1092				hypothetical protein
EBPMBNNM_02524	CDS	120				hypothetical protein
EBPMBNNM_02525	CDS	1239	acrC_2	1.3.1.95		Acryloyl-CoA reductase (NADH)
EBPMBNNM_02526	CDS	810	ptlF	1.1.1.340		1-deoxy-11-beta-hydroxypentalenate dehydrogenase
EBPMBNNM_02527	CDS	1089				hypothetical protein
EBPMBNNM_02528	CDS	1671	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
EBPMBNNM_02529	CDS	678	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
EBPMBNNM_02530	CDS	516				IS630 family transposase ISDge17
EBPMBNNM_02531	CDS	327				IS630 family transposase ISDge17
EBPMBNNM_02532	CDS	834				hypothetical protein
EBPMBNNM_02533	CDS	351	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
EBPMBNNM_02534	CDS	2571	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
EBPMBNNM_02535	CDS	2130	nasC	1.7.-.-	COG0243	Assimilatory nitrate reductase catalytic subunit
EBPMBNNM_02536	CDS	1236	narT		COG2223	putative nitrate transporter NarT
EBPMBNNM_02537	CDS	1161	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
EBPMBNNM_02538	CDS	726	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
EBPMBNNM_02539	CDS	618	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
EBPMBNNM_02540	CDS	1392	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
EBPMBNNM_02541	CDS	537				hypothetical protein
EBPMBNNM_02542	CDS	471			COG1662	IS1 family transposase ISDge3
EBPMBNNM_02543	CDS	957	praI	1.14.13.33		4-hydroxybenzoate 3-monooxygenase (NAD(P)H)
EBPMBNNM_02544	CDS	840	xynR_2		COG1414	HTH-type transcriptional regulator XynR
EBPMBNNM_02545	CDS	876	xynR_3		COG1414	HTH-type transcriptional regulator XynR
EBPMBNNM_02546	CDS	318				hypothetical protein
EBPMBNNM_02547	CDS	936				IS66 family transposase ISDge4
EBPMBNNM_02548	CDS	450	hpd	1.13.11.27	COG3185	4-hydroxyphenylpyruvate dioxygenase
EBPMBNNM_02549	CDS	471			COG1662	IS1 family transposase ISDge2
EBPMBNNM_02550	CDS	1434				hypothetical protein
EBPMBNNM_02551	CDS	870	aroE_2	1.1.1.-		Quinate/shikimate dehydrogenase (NAD(+))
EBPMBNNM_02552	CDS	180	yhjE			Inner membrane metabolite transport protein YhjE
EBPMBNNM_02553	CDS	471			COG1662	IS1 family transposase ISDge3
EBPMBNNM_02554	CDS	1221	ydfJ			Putative transporter YdfJ
EBPMBNNM_02555	CDS	987				hypothetical protein
EBPMBNNM_02556	CDS	99				hypothetical protein
EBPMBNNM_02557	CDS	1737			COG0737	Cell wall protein
EBPMBNNM_02558	CDS	741	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
EBPMBNNM_02559	CDS	582				hypothetical protein
EBPMBNNM_02560	CDS	444				hypothetical protein
EBPMBNNM_02561	CDS	1728				hypothetical protein
EBPMBNNM_02562	CDS	870	btuF_3		COG0614	Vitamin B12-binding protein
EBPMBNNM_02563	CDS	615	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
EBPMBNNM_02564	CDS	687				hypothetical protein
EBPMBNNM_02565	CDS	1563				hypothetical protein
EBPMBNNM_02566	CDS	1116	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
EBPMBNNM_02567	CDS	759	cbiL	2.1.1.151	COG2243	Cobalt-precorrin-2 C(20)-methyltransferase
EBPMBNNM_02568	CDS	780	cobM	2.1.1.133	COG2875	Precorrin-4 C(11)-methyltransferase
EBPMBNNM_02569	CDS	795				hypothetical protein
EBPMBNNM_02570	CDS	1539	cysG_3	4.99.1.4		Siroheme synthase
EBPMBNNM_02571	CDS	1104				hypothetical protein
EBPMBNNM_02572	CDS	1011	nixA		COG3376	Nickel transporter NixA
EBPMBNNM_02573	CDS	4335	cobN	6.6.1.2		Aerobic cobaltochelatase subunit CobN
EBPMBNNM_02574	CDS	792				hypothetical protein
EBPMBNNM_02575	CDS	1701			COG1239	putative protein
EBPMBNNM_02576	CDS	1326	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
EBPMBNNM_02577	CDS	918	cobD		COG1270	Cobalamin biosynthesis protein CobD
EBPMBNNM_02578	CDS	219				hypothetical protein
EBPMBNNM_02579	CDS	861	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
EBPMBNNM_02580	CDS	1398	cobQ		COG1492	Cobyric acid synthase
EBPMBNNM_02581	CDS	555	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
EBPMBNNM_02582	CDS	1080	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
EBPMBNNM_02583	CDS	1122	cytR		COG1609	HTH-type transcriptional repressor CytR
EBPMBNNM_02584	CDS	1344				hypothetical protein
EBPMBNNM_02585	CDS	927	melD_1		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
EBPMBNNM_02586	CDS	855	sugB_2		COG0395	Trehalose transport system permease protein SugB
EBPMBNNM_02587	CDS	660	udk_2	2.7.1.48		Uridine kinase
EBPMBNNM_02588	CDS	1512	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
EBPMBNNM_02589	CDS	768	gdh	1.1.1.16		Galactitol 2-dehydrogenase
EBPMBNNM_02590	CDS	1080	gutB	1.1.1.-	COG1063	Sorbitol dehydrogenase
EBPMBNNM_02591	CDS	1518	xylB_1	2.7.1.17	COG1070	Xylulose kinase
EBPMBNNM_02592	CDS	1332	bglA	3.2.1.21	COG2723	Beta-glucosidase A
EBPMBNNM_02593	CDS	885				hypothetical protein
EBPMBNNM_02594	CDS	969	araP		COG1175	L-arabinose transport system permease protein AraP
EBPMBNNM_02595	CDS	1254				hypothetical protein
EBPMBNNM_02596	CDS	1032	ccpA		COG1609	Catabolite control protein A
EBPMBNNM_02597	CDS	855	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
EBPMBNNM_02598	CDS	249				hypothetical protein
EBPMBNNM_02599	CDS	357				hypothetical protein
EBPMBNNM_02600	CDS	825	frcA_1	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
EBPMBNNM_02601	CDS	192	rbsC_1		COG1172	Ribose import permease protein RbsC
EBPMBNNM_02602	CDS	894	yegS_2	2.7.1.-		lipid kinase YegS
EBPMBNNM_02603	CDS	1098	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
EBPMBNNM_02604	CDS	630	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
EBPMBNNM_02605	CDS	1707	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
EBPMBNNM_02606	CDS	2037	kdpB_1	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
EBPMBNNM_02607	CDS	318				hypothetical protein
EBPMBNNM_02608	CDS	309				hypothetical protein
EBPMBNNM_02609	CDS	1542	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
EBPMBNNM_02610	CDS	630	degU_2		COG2197	Transcriptional regulatory protein DegU
EBPMBNNM_02611	CDS	1362	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
EBPMBNNM_02612	CDS	684	regX3_2		COG0745	Sensory transduction protein regX3
EBPMBNNM_02613	CDS	747				hypothetical protein
EBPMBNNM_02614	CDS	393				hypothetical protein
EBPMBNNM_02615	CDS	876				hypothetical protein
EBPMBNNM_02616	CDS	900	cmpR_1			HTH-type transcriptional activator CmpR
EBPMBNNM_02617	CDS	1137				hypothetical protein
EBPMBNNM_02618	CDS	1281	msrP_2	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
EBPMBNNM_02619	CDS	657				hypothetical protein
EBPMBNNM_02620	CDS	1323				hypothetical protein
EBPMBNNM_02621	CDS	885				hypothetical protein
EBPMBNNM_02622	CDS	1116				hypothetical protein
EBPMBNNM_02623	CDS	1191				hypothetical protein
EBPMBNNM_02624	CDS	387				hypothetical protein
EBPMBNNM_02625	CDS	864	lacF_3			Lactose transport system permease protein LacF
EBPMBNNM_02626	CDS	894	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
EBPMBNNM_02627	CDS	2145				hypothetical protein
EBPMBNNM_02628	CDS	1533				hypothetical protein
EBPMBNNM_02629	CDS	1182				hypothetical protein
EBPMBNNM_02630	CDS	1017				hypothetical protein
EBPMBNNM_02631	CDS	951				hypothetical protein
EBPMBNNM_02632	CDS	666	rbsC_2		COG1172	Ribose import permease protein RbsC
EBPMBNNM_02633	CDS	1092				IS701 family transposase ISDge5
EBPMBNNM_02634	CDS	873	hexR		COG1737	HTH-type transcriptional regulator HexR
EBPMBNNM_02635	CDS	1287				hypothetical protein
EBPMBNNM_02636	CDS	918	ycjO		COG1175	Inner membrane ABC transporter permease protein YcjO
EBPMBNNM_02637	CDS	318				hypothetical protein
EBPMBNNM_02638	CDS	936				IS66 family transposase ISDge4
EBPMBNNM_02639	CDS	753	sugB_3		COG0395	Trehalose transport system permease protein SugB
EBPMBNNM_02640	CDS	1500	aplK	2.7.1.-	COG0554	Apulose kinase
EBPMBNNM_02641	CDS	633	kdgA_1		COG0800	KHG/KDPG aldolase
EBPMBNNM_02642	CDS	945	kdgK	2.7.1.45		2-dehydro-3-deoxygluconokinase
EBPMBNNM_02643	CDS	453	uxuA_1	4.2.1.8	COG1312	Mannonate dehydratase
EBPMBNNM_02644	CDS	471	uxuA_2	4.2.1.8	COG1312	Mannonate dehydratase
EBPMBNNM_02645	CDS	627	kdgA_2		COG0800	KHG/KDPG aldolase
EBPMBNNM_02646	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
EBPMBNNM_02647	CDS	744	xynR_4		COG1414	HTH-type transcriptional regulator XynR
EBPMBNNM_02648	CDS	195				hypothetical protein
EBPMBNNM_02649	CDS	237				hypothetical protein
EBPMBNNM_02650	CDS	195				hypothetical protein
EBPMBNNM_02651	CDS	204				hypothetical protein
EBPMBNNM_02652	CDS	558				hypothetical protein
EBPMBNNM_02653	CDS	168				hypothetical protein
EBPMBNNM_02654	CDS	360				IS701 family transposase ISDge12
EBPMBNNM_02655	CDS	714				IS701 family transposase ISDge12
EBPMBNNM_02656	CDS	825				hypothetical protein
EBPMBNNM_02657	CDS	300				hypothetical protein
EBPMBNNM_02658	CDS	831				hypothetical protein
EBPMBNNM_02659	CDS	120				hypothetical protein
EBPMBNNM_02660	CDS	651				hypothetical protein
EBPMBNNM_02661	CDS	408				hypothetical protein
EBPMBNNM_02662	CDS	1098	rhaS_2			HTH-type transcriptional activator RhaS
EBPMBNNM_02663	CDS	966	mro	5.1.3.3	COG2017	Aldose 1-epimerase
EBPMBNNM_02664	CDS	1092				IS701 family transposase ISDge12
EBPMBNNM_02665	CDS	471			COG1662	IS1 family transposase ISDge2
EBPMBNNM_02666	CDS	207				hypothetical protein
EBPMBNNM_02667	CDS	435				hypothetical protein
EBPMBNNM_02668	CDS	1092				IS701 family transposase ISDge12
EBPMBNNM_02669	CDS	885				hypothetical protein
EBPMBNNM_02670	CDS	543	malT_3			HTH-type transcriptional regulator MalT
EBPMBNNM_02671	CDS	651				hypothetical protein
EBPMBNNM_02672	CDS	597				hypothetical protein
EBPMBNNM_02673	CDS	1215				hypothetical protein
EBPMBNNM_02674	CDS	504				hypothetical protein
EBPMBNNM_02675	CDS	744	gabR_2		COG1167	HTH-type transcriptional regulatory protein GabR
EBPMBNNM_02676	CDS	2826				hypothetical protein
EBPMBNNM_02677	CDS	945				hypothetical protein
EBPMBNNM_02678	CDS	1017	qdoI	1.13.11.24	COG1917	Quercetin 2,3-dioxygenase
EBPMBNNM_02679	CDS	1689	nag3	3.2.1.21	COG1472	Beta-N-acetylglucosaminidase/beta-glucosidase
EBPMBNNM_02680	CDS	1332				hypothetical protein
EBPMBNNM_02681	CDS	762	xynR_5		COG1414	HTH-type transcriptional regulator XynR
EBPMBNNM_02682	CDS	711				IS701 family transposase ISNha2
EBPMBNNM_02683	CDS	138				hypothetical protein
EBPMBNNM_02684	CDS	951	xerC_5			Tyrosine recombinase XerC
EBPMBNNM_02685	CDS	150				hypothetical protein
EBPMBNNM_02686	CDS	552				hypothetical protein
EBPMBNNM_02687	CDS	327				hypothetical protein
EBPMBNNM_02688	CDS	1500				hypothetical protein
EBPMBNNM_02689	CDS	966	trxB_3	1.8.1.9	COG0492	Thioredoxin reductase
EBPMBNNM_02690	CDS	720				hypothetical protein
EBPMBNNM_02691	CDS	432	arsC_2	1.20.4.4	COG0394	Arsenate reductase
EBPMBNNM_02692	CDS	1308	arsB_3		COG1055	Arsenical pump membrane protein
EBPMBNNM_02693	CDS	414	arsC_3	1.20.4.4		Arsenate reductase
EBPMBNNM_02694	CDS	312				hypothetical protein
EBPMBNNM_02695	CDS	408				hypothetical protein
EBPMBNNM_02696	CDS	351				hypothetical protein
EBPMBNNM_02697	CDS	336				hypothetical protein
EBPMBNNM_02698	CDS	1092				IS701 family transposase ISDge12
EBPMBNNM_02699	CDS	756				IS6 family transposase ISDge15
EBPMBNNM_02700	CDS	1161	mmgC_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
EBPMBNNM_02701	CDS	696	nagR_2		COG2188	HTH-type transcriptional repressor NagR
EBPMBNNM_02702	CDS	792	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
EBPMBNNM_02703	CDS	1053	yfhA		COG0609	putative siderophore transport system permease protein YfhA
EBPMBNNM_02704	CDS	930	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
EBPMBNNM_02705	CDS	978	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
EBPMBNNM_02706	CDS	912				hypothetical protein
EBPMBNNM_02707	CDS	939	fpuA		COG0614	Petrobactin-binding protein FpuA
EBPMBNNM_02708	CDS	948				hypothetical protein
EBPMBNNM_02709	CDS	2169	zntA_1	3.6.3.3	COG2217	Zinc/cadmium/lead-transporting P-type ATPase
EBPMBNNM_02710	CDS	1563	yfkN_2		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
EBPMBNNM_02711	CDS	1299	mprB_1	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase MprB
EBPMBNNM_02712	CDS	672	cusR_2		COG0745	Transcriptional regulatory protein CusR
EBPMBNNM_02713	CDS	666				hypothetical protein
EBPMBNNM_02714	CDS	282				hypothetical protein
EBPMBNNM_02715	CDS	3015		1.17.1.9		Putative formate dehydrogenase
EBPMBNNM_02716	CDS	501				hypothetical protein
EBPMBNNM_02717	CDS	888	fdhD		COG1526	Sulfur carrier protein FdhD
EBPMBNNM_02718	CDS	1020	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
EBPMBNNM_02719	CDS	474				hypothetical protein
EBPMBNNM_02720	CDS	1251				IS200/IS605 family transposase ISDge18
EBPMBNNM_02721	CDS	1812				hypothetical protein
EBPMBNNM_02722	CDS	555				hypothetical protein
EBPMBNNM_02723	CDS	1164				IS200/IS605 family transposase ISMma22
EBPMBNNM_02724	CDS	903				hypothetical protein
EBPMBNNM_02725	CDS	744	xynR_6		COG1414	HTH-type transcriptional regulator XynR
EBPMBNNM_02726	CDS	1698	hutU	4.2.1.49	COG2987	Urocanate hydratase
EBPMBNNM_02727	CDS	297				hypothetical protein
EBPMBNNM_02728	CDS	438	fitB	3.1.-.-		Toxin FitB
EBPMBNNM_02729	CDS	936	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
EBPMBNNM_02730	CDS	1236	hutI	3.5.2.7	COG1228	Imidazolonepropionase
EBPMBNNM_02731	CDS	1500	hutH	4.3.1.3	COG2986	Histidine ammonia-lyase
EBPMBNNM_02732	CDS	417	bcp_4	1.11.1.15	COG1225	Peroxiredoxin Bcp
EBPMBNNM_02733	CDS	1632	katA	1.11.1.6	COG0753	Catalase
EBPMBNNM_02734	CDS	408	perR_2		COG0735	Peroxide operon regulator
EBPMBNNM_02735	CDS	1314	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
EBPMBNNM_02736	CDS	948	lacF_4			Lactose transport system permease protein LacF
EBPMBNNM_02737	CDS	873	araQ_3		COG0395	L-arabinose transport system permease protein AraQ
EBPMBNNM_02738	CDS	1038	xloA	3.2.1.72		Xylan 1,3-beta-xylosidase
EBPMBNNM_02739	CDS	933	abnA	3.2.1.99	COG3507	Extracellular endo-alpha-(1->5)-L-arabinanase 1
EBPMBNNM_02740	CDS	117				hypothetical protein
EBPMBNNM_02741	CDS	1116				hypothetical protein
EBPMBNNM_02742	CDS	1011			COG3039	IS5 family transposase ISDge6
EBPMBNNM_02743	CDS	405				hypothetical protein
EBPMBNNM_02744	CDS	423		3.1.-.-		Ribonuclease VapC49
EBPMBNNM_02745	CDS	519				hypothetical protein
EBPMBNNM_02746	CDS	342				hypothetical protein
EBPMBNNM_02747	CDS	255				hypothetical protein
EBPMBNNM_02748	CDS	1293	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
EBPMBNNM_02749	CDS	1203	sqr	1.8.5.4	COG0446	Sulfide-quinone reductase
EBPMBNNM_02750	CDS	879	cmpR_2			HTH-type transcriptional activator CmpR
EBPMBNNM_02751	CDS	426				hypothetical protein
EBPMBNNM_02752	CDS	456				hypothetical protein
EBPMBNNM_02753	CDS	1512	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
EBPMBNNM_02754	CDS	1626	cydD		COG4988	ATP-binding/permease protein CydD
EBPMBNNM_02755	CDS	1590			COG1132	putative ABC transporter ATP-binding/permease protein
EBPMBNNM_02756	CDS	1413	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
EBPMBNNM_02757	CDS	1098	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
EBPMBNNM_02758	CDS	771	frcA_2	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
EBPMBNNM_02759	CDS	1224	xylH		COG4214	Xylose transport system permease protein XylH
EBPMBNNM_02760	CDS	543	xylF_1		COG4213	D-xylose-binding periplasmic protein
EBPMBNNM_02761	CDS	471			COG1662	IS1 family transposase ISDge2
EBPMBNNM_02762	CDS	516	xylF_2		COG4213	D-xylose-binding periplasmic protein
EBPMBNNM_02763	CDS	606				hypothetical protein
EBPMBNNM_02764	CDS	1020	degA_2		COG1609	HTH-type transcriptional regulator DegA
EBPMBNNM_02765	CDS	1263				hypothetical protein
EBPMBNNM_02766	CDS	930	melD_2		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
EBPMBNNM_02767	CDS	840	ngcG		COG0395	Diacetylchitobiose uptake system permease protein NgcG
EBPMBNNM_02768	CDS	1470				hypothetical protein
EBPMBNNM_02769	CDS	1212	xylA_1	5.3.1.5		Xylose isomerase
EBPMBNNM_02770	CDS	1506	xylB_2	2.7.1.17	COG1070	Xylulose kinase
EBPMBNNM_02771	CDS	2118	xylA_2	3.2.1.37		Beta-xylosidase
EBPMBNNM_02772	CDS	405	tas		COG0667	Protein tas
EBPMBNNM_02773	CDS	165				hypothetical protein
EBPMBNNM_02774	CDS	321	rex8A_1	3.2.1.156		Reducing-end xylose-releasing exo-oligoxylanase Rex8A
EBPMBNNM_02775	CDS	432				hypothetical protein
EBPMBNNM_02776	CDS	435			COG3039	IS5 family transposase ISDge16
EBPMBNNM_02777	CDS	879	rex8A_2	3.2.1.156		Reducing-end xylose-releasing exo-oligoxylanase Rex8A
EBPMBNNM_02778	CDS	1203	nagC_2		COG1940	N-acetylglucosamine repressor
EBPMBNNM_02779	CDS	1395	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
EBPMBNNM_02780	CDS	318		2.8.1.-	COG0607	Sulfurtransferase
EBPMBNNM_02781	CDS	804				hypothetical protein
EBPMBNNM_02782	CDS	576				hypothetical protein
