locus_tag	ftype	length_bp	gene	EC_number	COG	product
IBFOMCPF_05017	CDS	519				hypothetical protein
IBFOMCPF_05018	CDS	390				hypothetical protein
IBFOMCPF_05019	CDS	1005	comC	1.1.1.338	COG2055	(2R)-3-sulfolactate dehydrogenase (NADP(+))
IBFOMCPF_05020	CDS	1125		5.1.1.-	COG4948	N-succinyl-L-Arg/Lys racemase
IBFOMCPF_05021	CDS	891	osmX		COG1732	Osmoprotectant-binding protein OsmX
IBFOMCPF_05022	CDS	756	osmY		COG1174	Osmoprotectant import permease protein OsmY
IBFOMCPF_05023	CDS	1116	osmV	3.6.3.-	COG1125	Osmoprotectant import ATP-binding protein OsmV
IBFOMCPF_05024	CDS	663	osmW		COG1174	Osmoprotectant import permease protein OsmW
IBFOMCPF_05025	CDS	681	vibB	3.3.2.1	COG1535	Vibriobactin-specific isochorismatase
IBFOMCPF_05026	CDS	1305	dddP	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
IBFOMCPF_05027	CDS	993	cdhR_6		COG4977	HTH-type transcriptional regulator CdhR
IBFOMCPF_05028	CDS	1578	mtgB_4	2.1.1.-	COG5598	Glycine betaine methyltransferase
IBFOMCPF_05029	CDS	912	gcvA_8			Glycine cleavage system transcriptional activator
IBFOMCPF_05030	CDS	2421	abo_5	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
IBFOMCPF_05031	CDS	495				hypothetical protein
IBFOMCPF_05032	CDS	246				hypothetical protein
IBFOMCPF_05033	CDS	438		3.1.-.-	COG3742	Ribonuclease VapC42
IBFOMCPF_05034	CDS	1113	pucG	2.6.1.112	COG0075	(S)-ureidoglycine--glyoxylate transaminase
IBFOMCPF_05035	CDS	648	gstB_3	2.5.1.18	COG0625	Glutathione S-transferase GstB
IBFOMCPF_05036	CDS	1767	ndmD	1.-.-.-		Oxidoreductase NdmD
IBFOMCPF_05037	CDS	906		1.14.13.128		putative methylxanthine N7-demethylase NdmC
IBFOMCPF_05038	CDS	771				hypothetical protein
IBFOMCPF_05039	CDS	1095				Purine-binding protein
IBFOMCPF_05040	CDS	1536	mglA_6	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
IBFOMCPF_05041	CDS	1065				hypothetical protein
IBFOMCPF_05042	CDS	921				hypothetical protein
IBFOMCPF_05043	CDS	192				hypothetical protein
IBFOMCPF_05044	CDS	987	nuoH_2	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
IBFOMCPF_05045	CDS	567	ndhI	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
IBFOMCPF_05046	CDS	441				hypothetical protein
IBFOMCPF_05047	CDS	2562	sfrA	1.-.-.-	COG3383	NADPH-Fe(3+) oxidoreductase subunit alpha
IBFOMCPF_05048	CDS	1266	nuoF	7.1.1.-	COG1894	NADH-quinone oxidoreductase subunit F
IBFOMCPF_05049	CDS	510	nqo2_2	7.1.1.-	COG1905	NADH-quinone oxidoreductase subunit 2
IBFOMCPF_05050	CDS	1215	nqo4	7.1.1.-	COG0649	NADH-quinone oxidoreductase subunit 4
IBFOMCPF_05051	CDS	564	ndhJ	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
IBFOMCPF_05052	CDS	504	nqo6	7.1.1.-	COG0377	NADH-quinone oxidoreductase subunit 6
IBFOMCPF_05053	CDS	366	ndhC_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 3
IBFOMCPF_05054	CDS	1440	ndhB_2	7.1.1.-	COG1007	NAD(P)H-quinone oxidoreductase subunit 2
IBFOMCPF_05055	CDS	1476	ndhD1	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
IBFOMCPF_05056	CDS	1761	ndhB_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
IBFOMCPF_05057	CDS	255				hypothetical protein
IBFOMCPF_05058	CDS	1464	nuoL_2	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
IBFOMCPF_05059	CDS	303	nuoK_2	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
IBFOMCPF_05060	CDS	501	nuoJ_2	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
IBFOMCPF_05061	CDS	672	pcm_4	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
IBFOMCPF_05062	CDS	3216				hypothetical protein
IBFOMCPF_05063	CDS	684	degU_3		COG2197	Transcriptional regulatory protein DegU
IBFOMCPF_05064	CDS	1359				hypothetical protein
IBFOMCPF_05065	CDS	669				hypothetical protein
IBFOMCPF_05066	CDS	1641				hypothetical protein
IBFOMCPF_05067	CDS	2127	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
IBFOMCPF_05068	CDS	1041	cheB_2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
IBFOMCPF_05069	CDS	1647	gsiA_13	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
IBFOMCPF_05070	CDS	486	slyA_4			Transcriptional regulator SlyA
IBFOMCPF_05071	CDS	699		1.-.-.-		putative oxidoreductase
IBFOMCPF_05072	CDS	1332	abo_6	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
IBFOMCPF_05073	CDS	1677	appA_3			Oligopeptide-binding protein AppA
IBFOMCPF_05074	CDS	951	dppB_8		COG0601	Dipeptide transport system permease protein DppB
IBFOMCPF_05075	CDS	885	oppC_1		COG1173	Oligopeptide transport system permease protein OppC
IBFOMCPF_05076	CDS	1323	puuB_7	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
IBFOMCPF_05077	CDS	966				hypothetical protein
IBFOMCPF_05078	CDS	1002				hypothetical protein
IBFOMCPF_05079	CDS	1434				hypothetical protein
IBFOMCPF_05080	CDS	162				hypothetical protein
IBFOMCPF_05081	CDS	426				hypothetical protein
IBFOMCPF_05082	CDS	1743				hypothetical protein
IBFOMCPF_05083	CDS	792				hypothetical protein
IBFOMCPF_05084	CDS	513				hypothetical protein
IBFOMCPF_05085	CDS	1296				hypothetical protein
IBFOMCPF_05086	CDS	513				hypothetical protein
IBFOMCPF_05087	CDS	1284				hypothetical protein
IBFOMCPF_05088	CDS	1770				hypothetical protein
IBFOMCPF_05089	CDS	294				hypothetical protein
IBFOMCPF_05090	CDS	1068				hypothetical protein
IBFOMCPF_05091	CDS	843	yusV		COG1120	putative siderophore transport system ATP-binding protein YusV
IBFOMCPF_05092	CDS	1041	yfhA_2		COG0609	putative siderophore transport system permease protein YfhA
IBFOMCPF_05093	CDS	1047	yfiZ		COG0609	putative siderophore transport system permease protein YfiZ
IBFOMCPF_05094	CDS	996				hypothetical protein
IBFOMCPF_05095	CDS	2139	fhuA_4		COG1629	Ferrichrome outer membrane transporter/phage receptor
IBFOMCPF_05096	CDS	900	rhaR_3			HTH-type transcriptional activator RhaR
IBFOMCPF_05097	CDS	960	gbuA	3.5.3.7	COG0010	Guanidinobutyrase
IBFOMCPF_05098	CDS	486				hypothetical protein
IBFOMCPF_05099	CDS	252				hypothetical protein
IBFOMCPF_05100	CDS	159				hypothetical protein
IBFOMCPF_05101	CDS	1005				hypothetical protein
IBFOMCPF_05102	CDS	1020	hldD_4	5.1.3.20		ADP-L-glycero-D-manno-heptose-6-epimerase
IBFOMCPF_05103	CDS	1461		1.1.-.-	COG2303	putative GMC-type oxidoreductase
IBFOMCPF_05104	CDS	405				hypothetical protein
IBFOMCPF_05105	CDS	735	gph_6	3.1.3.18		Phosphoglycolate phosphatase
IBFOMCPF_05106	CDS	996				hypothetical protein
IBFOMCPF_05107	CDS	1509				hypothetical protein
IBFOMCPF_05108	CDS	1479	argD_4	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
IBFOMCPF_05109	CDS	219				hypothetical protein
IBFOMCPF_05110	CDS	588	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
IBFOMCPF_05111	CDS	969				hypothetical protein
IBFOMCPF_05112	CDS	996	rbsC_17		COG1172	Ribose import permease protein RbsC
IBFOMCPF_05113	CDS	1593	xylG_2	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
IBFOMCPF_05114	CDS	687				hypothetical protein
IBFOMCPF_05115	CDS	1029	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
IBFOMCPF_05116	CDS	1200	adh1_2	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
IBFOMCPF_05117	CDS	1464	davD_4	1.2.1.-	COG1012	Glutarate-semialdehyde dehydrogenase
IBFOMCPF_05118	CDS	846				hypothetical protein
IBFOMCPF_05119	CDS	303				hypothetical protein
IBFOMCPF_05120	CDS	2094	tmd	1.5.8.2		Trimethylamine dehydrogenase
IBFOMCPF_05121	CDS	1074	dinG	3.1.-.-		3'-5' exonuclease DinG
IBFOMCPF_05122	CDS	681				hypothetical protein
IBFOMCPF_05123	CDS	1005				hypothetical protein
IBFOMCPF_05124	CDS	1278	dctM_5		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
IBFOMCPF_05125	CDS	534	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
IBFOMCPF_05126	CDS	1197				hypothetical protein
IBFOMCPF_05127	CDS	726	lutR_8		COG2186	HTH-type transcriptional regulator LutR
IBFOMCPF_05128	CDS	1446		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
IBFOMCPF_05129	CDS	984	denD_2	1.1.1.410	COG0451	D-erythronate dehydrogenase
IBFOMCPF_05130	CDS	882	glxR_2	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
IBFOMCPF_05131	CDS	1779	araC_3	4.2.1.25		L-arabonate dehydratase
IBFOMCPF_05132	CDS	1392	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
IBFOMCPF_05133	CDS	642	gdh_2	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
IBFOMCPF_05134	CDS	708	gdh_3	1.4.1.4	COG0334	NADP-specific glutamate dehydrogenase
IBFOMCPF_05135	CDS	993				hypothetical protein
IBFOMCPF_05136	CDS	1467	lfrA_1		COG0477	Multidrug efflux pump LfrA
IBFOMCPF_05137	CDS	594				hypothetical protein
IBFOMCPF_05138	CDS	702	rspR_5		COG1802	HTH-type transcriptional repressor RspR
IBFOMCPF_05139	CDS	1515	betB_4	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
IBFOMCPF_05140	CDS	951	rbsB_8		COG1879	Ribose import binding protein RbsB
IBFOMCPF_05141	CDS	942	lsrC_2		COG1172	Autoinducer 2 import system permease protein LsrC
IBFOMCPF_05142	CDS	738	frcA_6	7.5.2.-	COG1129	Fructose import ATP-binding protein FrcA
IBFOMCPF_05143	CDS	261				hypothetical protein
IBFOMCPF_05144	CDS	177				hypothetical protein
IBFOMCPF_05145	CDS	267				hypothetical protein
IBFOMCPF_05146	CDS	723	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
IBFOMCPF_05147	CDS	1248				hypothetical protein
IBFOMCPF_05148	CDS	1017				hypothetical protein
IBFOMCPF_05149	CDS	1461	rbsA_13	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
IBFOMCPF_05150	CDS	948	rbsC_18		COG1172	Ribose import permease protein RbsC
IBFOMCPF_05151	CDS	948				hypothetical protein
IBFOMCPF_05152	CDS	915	gnl_2	3.1.1.17		Gluconolactonase
IBFOMCPF_05153	CDS	327				hypothetical protein
IBFOMCPF_05154	CDS	531				hypothetical protein
IBFOMCPF_05155	CDS	459				hypothetical protein
IBFOMCPF_05156	CDS	618				hypothetical protein
IBFOMCPF_05157	CDS	450				hypothetical protein
IBFOMCPF_05158	CDS	954	ydaD_2	1.-.-.-		General stress protein 39
IBFOMCPF_05159	CDS	1545	lfrA_2		COG0477	Multidrug efflux pump LfrA
IBFOMCPF_05160	CDS	204	cspA_3		COG1278	Cold shock protein CspA
IBFOMCPF_05161	CDS	873	phzF_3	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
IBFOMCPF_05162	CDS	936	gcvA_9			Glycine cleavage system transcriptional activator
IBFOMCPF_05163	CDS	720				hypothetical protein
IBFOMCPF_05164	CDS	327				hypothetical protein
IBFOMCPF_05165	CDS	1080				hypothetical protein
IBFOMCPF_05166	CDS	921		2.7.4.1		Polyphosphate:ADP phosphotransferase 2
IBFOMCPF_05167	CDS	837			COG1073	putative protein
IBFOMCPF_05168	CDS	1428	arcD_1		COG0531	Arginine/ornithine antiporter
IBFOMCPF_05169	CDS	1422	arcD_2		COG0531	Arginine/ornithine antiporter
IBFOMCPF_05170	CDS	1260	arcA_3	3.5.3.6	COG2235	Arginine deiminase
IBFOMCPF_05171	CDS	291				hypothetical protein
IBFOMCPF_05172	CDS	495				hypothetical protein
IBFOMCPF_05173	CDS	198				hypothetical protein
IBFOMCPF_05174	CDS	639				hypothetical protein
IBFOMCPF_05175	CDS	1053	tqsA_2		COG0628	AI-2 transport protein TqsA
IBFOMCPF_05176	CDS	1434				hypothetical protein
IBFOMCPF_05177	CDS	693	COQ5_8	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
IBFOMCPF_05178	CDS	807		2.1.1.-	COG0500	putative methyltransferase
IBFOMCPF_05179	CDS	531				hypothetical protein
IBFOMCPF_05180	CDS	300				hypothetical protein
IBFOMCPF_05181	CDS	1401	sctC_2			Type 3 secretion system secretin
IBFOMCPF_05182	CDS	675	mcbR_3		COG1802	HTH-type transcriptional regulator McbR
IBFOMCPF_05183	CDS	1005			COG1638	Solute-binding protein
IBFOMCPF_05184	CDS	570				hypothetical protein
IBFOMCPF_05185	CDS	1317	dctM_6		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
IBFOMCPF_05186	CDS	1440				hypothetical protein
IBFOMCPF_05187	CDS	1527	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
IBFOMCPF_05188	CDS	483	greB			Transcription elongation factor GreB
IBFOMCPF_05189	CDS	714				hypothetical protein
IBFOMCPF_05190	CDS	366				hypothetical protein
IBFOMCPF_05191	CDS	783				hypothetical protein
IBFOMCPF_05192	CDS	543	ecfG_4			ECF RNA polymerase sigma factor EcfG
IBFOMCPF_05193	CDS	1404				hypothetical protein
IBFOMCPF_05194	CDS	474				hypothetical protein
IBFOMCPF_05195	CDS	2184				hypothetical protein
IBFOMCPF_05196	CDS	2010				hypothetical protein
IBFOMCPF_05197	CDS	315				hypothetical protein
IBFOMCPF_05198	CDS	606				hypothetical protein
IBFOMCPF_05199	CDS	288				hypothetical protein
IBFOMCPF_05200	CDS	1071	des	1.14.19.-	COG3239	Fatty acid desaturase
IBFOMCPF_05201	CDS	381				hypothetical protein
IBFOMCPF_05202	CDS	333				hypothetical protein
IBFOMCPF_05203	CDS	318	groS5_2			10 kDa chaperonin 5
IBFOMCPF_05204	CDS	1635	groL5_2			60 kDa chaperonin 5
IBFOMCPF_05205	CDS	393				hypothetical protein
IBFOMCPF_05206	CDS	168				hypothetical protein
IBFOMCPF_05207	CDS	144				hypothetical protein
IBFOMCPF_05208	CDS	531	fdhC_2			Fructose dehydrogenase cytochrome subunit
IBFOMCPF_05209	CDS	339				hypothetical protein
IBFOMCPF_05210	CDS	918	cbpA_2		COG2214	Curved DNA-binding protein
IBFOMCPF_05211	CDS	363				hypothetical protein
IBFOMCPF_05212	CDS	2535				hypothetical protein
IBFOMCPF_05213	CDS	201				hypothetical protein
IBFOMCPF_05214	CDS	420	fitB_4	3.1.-.-		Toxin FitB
IBFOMCPF_05215	CDS	255				hypothetical protein
IBFOMCPF_05216	CDS	963	gsiA_14	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
IBFOMCPF_05217	CDS	912	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
IBFOMCPF_05218	CDS	822	gsiD_6		COG1173	Glutathione transport system permease protein GsiD
IBFOMCPF_05219	CDS	936	gsiC_11		COG0601	Glutathione transport system permease protein GsiC
IBFOMCPF_05220	CDS	1593	dppA_6		COG0747	Periplasmic dipeptide transport protein
IBFOMCPF_05221	CDS	1626	nfdA_2	3.5.1.91		N-substituted formamide deformylase
IBFOMCPF_05222	CDS	942	yjiE			HTH-type transcriptional regulator YjiE
IBFOMCPF_05223	CDS	1038		3.4.11.25		Beta-peptidyl aminopeptidase BapA
IBFOMCPF_05224	CDS	852	dat_2	2.6.1.21		D-alanine aminotransferase
IBFOMCPF_05225	CDS	708				hypothetical protein
IBFOMCPF_05226	CDS	399	yjgH		COG0251	RutC family protein YjgH
IBFOMCPF_05227	CDS	333				hypothetical protein
IBFOMCPF_05228	CDS	906		1.1.1.215	COG1052	2-ketogluconate reductase
IBFOMCPF_05229	CDS	780	glnQ_7			Glutamine transport ATP-binding protein GlnQ
IBFOMCPF_05230	CDS	816	fliY_3		COG0834	L-cystine-binding protein FliY
IBFOMCPF_05231	CDS	657	yecS_4		COG0765	L-cystine transport system permease protein YecS
IBFOMCPF_05232	CDS	669	glnP_3		COG0765	Glutamine transport system permease protein GlnP
IBFOMCPF_05233	CDS	1023	ccpA_5		COG1609	Catabolite control protein A
IBFOMCPF_05234	CDS	888	yphB		COG2017	putative protein YphB
IBFOMCPF_05235	CDS	756		1.1.1.390		Sulfoquinovose 1-dehydrogenase
IBFOMCPF_05236	CDS	156				hypothetical protein
IBFOMCPF_05237	CDS	1197	dgoD_2	4.2.1.6	COG4948	D-galactonate dehydratase
IBFOMCPF_05238	CDS	735	lutR_9		COG2186	HTH-type transcriptional regulator LutR
IBFOMCPF_05239	CDS	789	bacC_3	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
IBFOMCPF_05240	CDS	1197	yihS	5.3.1.31	COG2942	Sulfoquinovose isomerase
IBFOMCPF_05241	CDS	252				hypothetical protein
IBFOMCPF_05242	CDS	999	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
IBFOMCPF_05243	CDS	1554	mglA_7	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
IBFOMCPF_05244	CDS	975	rbsB_9		COG1879	Ribose import binding protein RbsB
IBFOMCPF_05245	CDS	957	rbsC_19		COG1172	Ribose import permease protein RbsC
IBFOMCPF_05246	CDS	771	echA8_4	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
IBFOMCPF_05247	CDS	1149				hypothetical protein
IBFOMCPF_05248	CDS	1194	smtB	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
IBFOMCPF_05249	CDS	795	pldh-t_2	1.1.1.107		Pyridoxal 4-dehydrogenase
IBFOMCPF_05250	CDS	1182				hypothetical protein
IBFOMCPF_05251	CDS	915				hypothetical protein
IBFOMCPF_05252	CDS	1092	apsD_3	1.1.1.-		D-apiose dehydrogenase
IBFOMCPF_05253	CDS	1017				hypothetical protein
IBFOMCPF_05254	CDS	267				hypothetical protein
IBFOMCPF_05255	CDS	990	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
IBFOMCPF_05256	CDS	906	dmlR_14			HTH-type transcriptional regulator DmlR
IBFOMCPF_05257	CDS	1623	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
IBFOMCPF_05258	CDS	1656				hypothetical protein
IBFOMCPF_05259	CDS	228				hypothetical protein
IBFOMCPF_05260	CDS	282				hypothetical protein
IBFOMCPF_05261	CDS	573				hypothetical protein
IBFOMCPF_05262	CDS	1176				hypothetical protein
IBFOMCPF_05263	CDS	1005				hypothetical protein
IBFOMCPF_05264	CDS	1206				hypothetical protein
IBFOMCPF_05265	CDS	417	ohrB_2		COG1764	Organic hydroperoxide resistance protein OhrB
IBFOMCPF_05266	CDS	126				hypothetical protein
IBFOMCPF_05267	CDS	654				hypothetical protein
IBFOMCPF_05268	CDS	1590	yheS_3		COG0488	putative ABC transporter ATP-binding protein YheS
IBFOMCPF_05269	CDS	969		1.3.1.103		2-haloacrylate reductase
IBFOMCPF_05270	CDS	576	comR_3			HTH-type transcriptional repressor ComR
IBFOMCPF_05271	CDS	1416	ald_4	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
IBFOMCPF_05272	CDS	891	pgrR_8			HTH-type transcriptional regulator PgrR
IBFOMCPF_05273	CDS	2184	katG	1.11.1.21		Catalase-peroxidase
IBFOMCPF_05274	CDS	1161	mdtL			Multidrug resistance protein MdtL
IBFOMCPF_05275	CDS	678				hypothetical protein
IBFOMCPF_05276	CDS	1299	codA	3.5.4.1	COG0402	Cytosine deaminase
IBFOMCPF_05277	CDS	945				hypothetical protein
IBFOMCPF_05278	CDS	1050				hypothetical protein
IBFOMCPF_05279	CDS	1527	xylG_3	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
IBFOMCPF_05280	CDS	1416	nylA	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
IBFOMCPF_05281	CDS	987				Purine-binding protein
IBFOMCPF_05282	CDS	777				hypothetical protein
IBFOMCPF_05283	CDS	732				hypothetical protein
IBFOMCPF_05284	CDS	180				hypothetical protein
IBFOMCPF_05285	CDS	123				hypothetical protein
IBFOMCPF_05286	CDS	1131	dinB_2	2.7.7.7	COG0389	DNA polymerase IV
IBFOMCPF_05287	CDS	2199	paoC_4	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
IBFOMCPF_05288	CDS	951	paoB_4	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
IBFOMCPF_05289	CDS	636	paoA_4	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
IBFOMCPF_05290	CDS	681	cmoA	2.1.3.-		Carboxy-S-adenosyl-L-methionine synthase
IBFOMCPF_05291	CDS	378				hypothetical protein
IBFOMCPF_05292	CDS	723		1.-.-.-		putative oxidoreductase
IBFOMCPF_05293	CDS	888	pgrR_9			HTH-type transcriptional regulator PgrR
IBFOMCPF_05294	CDS	1710	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
IBFOMCPF_05295	CDS	2040	kdpB	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
IBFOMCPF_05296	CDS	570	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
IBFOMCPF_05297	CDS	2673	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
IBFOMCPF_05298	CDS	693	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
IBFOMCPF_05299	CDS	441				hypothetical protein
IBFOMCPF_05300	CDS	2064	pcrA_2	3.6.4.12		ATP-dependent DNA helicase PcrA
IBFOMCPF_05301	CDS	648				hypothetical protein
IBFOMCPF_05302	CDS	777	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
IBFOMCPF_05303	CDS	1227				hypothetical protein
IBFOMCPF_05304	CDS	816				hypothetical protein
IBFOMCPF_05305	CDS	1707	ftsI_2	3.4.16.4		putative peptidoglycan D,D-transpeptidase FtsI
IBFOMCPF_05306	CDS	2436	mrcA_2		COG5009	Penicillin-binding protein 1A
IBFOMCPF_05307	CDS	885	ampR			HTH-type transcriptional activator AmpR
IBFOMCPF_05308	CDS	1137		1.-.-.-		NADH oxidase
IBFOMCPF_05309	CDS	393	yabJ_6	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
IBFOMCPF_05310	CDS	966	gcvA_10			Glycine cleavage system transcriptional activator
IBFOMCPF_05311	CDS	1305				hypothetical protein
IBFOMCPF_05312	CDS	1110				hypothetical protein
IBFOMCPF_05313	CDS	369				hypothetical protein
IBFOMCPF_05314	CDS	204				hypothetical protein
IBFOMCPF_05315	CDS	1239				hypothetical protein
IBFOMCPF_05316	CDS	414				hypothetical protein
IBFOMCPF_05317	CDS	474				hypothetical protein
IBFOMCPF_05318	CDS	1050				hypothetical protein
IBFOMCPF_05319	CDS	1308				hypothetical protein
IBFOMCPF_05320	CDS	522				hypothetical protein
IBFOMCPF_05321	CDS	519				hypothetical protein
IBFOMCPF_05322	CDS	453				hypothetical protein
IBFOMCPF_05323	CDS	711				hypothetical protein
IBFOMCPF_05324	CDS	621				hypothetical protein
IBFOMCPF_05325	CDS	621				hypothetical protein
IBFOMCPF_05326	CDS	390				hypothetical protein
IBFOMCPF_05327	CDS	246				hypothetical protein
IBFOMCPF_05328	CDS	201				Antitoxin VapB32
IBFOMCPF_05329	CDS	1323				hypothetical protein
IBFOMCPF_05330	CDS	213				hypothetical protein
IBFOMCPF_05331	CDS	357				hypothetical protein
IBFOMCPF_05332	CDS	702				hypothetical protein
IBFOMCPF_05333	CDS	798	fpuD_2	7.2.2.-	COG1120	Petrobactin import ATP-binding protein FpuD
IBFOMCPF_05334	CDS	1035	feuC_1		COG0609	Iron-uptake system permease protein FeuC
IBFOMCPF_05335	CDS	1005	feuC_2		COG0609	Iron-uptake system permease protein FeuC
IBFOMCPF_05336	CDS	966	yfmC		COG4594	Fe(3+)-citrate-binding protein YfmC
IBFOMCPF_05337	CDS	354				hypothetical protein
IBFOMCPF_05338	CDS	528	arsC_2	1.20.4.4		Arsenate reductase
IBFOMCPF_05339	CDS	432	arsC_3	1.20.4.1		Arsenate reductase
IBFOMCPF_05340	CDS	1068	acr3		COG0798	Arsenical-resistance protein Acr3
IBFOMCPF_05341	CDS	756	arsH	1.-.-.-		NADPH-dependent FMN reductase ArsH
IBFOMCPF_05342	CDS	1194				hypothetical protein
IBFOMCPF_05343	CDS	402		3.1.-.-	COG3742	Ribonuclease VapC36
IBFOMCPF_05344	CDS	258				hypothetical protein
IBFOMCPF_05345	CDS	240				hypothetical protein
IBFOMCPF_05346	CDS	1422				hypothetical protein
IBFOMCPF_05347	CDS	150				hypothetical protein
IBFOMCPF_05348	CDS	1374				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
IBFOMCPF_05349	CDS	903				hypothetical protein
IBFOMCPF_05350	CDS	1875				hypothetical protein
IBFOMCPF_05351	CDS	933				hypothetical protein
IBFOMCPF_05352	CDS	1083				hypothetical protein
IBFOMCPF_05353	CDS	564				IS66 family transposase ISSme3
IBFOMCPF_05354	CDS	1575				IS66 family transposase IS693
IBFOMCPF_05355	CDS	357				hypothetical protein
IBFOMCPF_05356	CDS	597				hypothetical protein
IBFOMCPF_05357	CDS	462				hypothetical protein
IBFOMCPF_05358	CDS	246				hypothetical protein
IBFOMCPF_05359	CDS	2253	hcrA_2	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit alpha
IBFOMCPF_05360	CDS	477	ndhS_2	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
IBFOMCPF_05361	CDS	861	coxM_2	1.2.5.3		Carbon monoxide dehydrogenase medium chain
IBFOMCPF_05362	CDS	954	leuO_1			HTH-type transcriptional regulator LeuO
IBFOMCPF_05363	CDS	960				hypothetical protein
IBFOMCPF_05364	CDS	618				hypothetical protein
IBFOMCPF_05365	CDS	192				hypothetical protein
IBFOMCPF_05366	CDS	444				hypothetical protein
IBFOMCPF_05367	CDS	345				hypothetical protein
IBFOMCPF_05368	CDS	306				hypothetical protein
IBFOMCPF_05369	CDS	513				hypothetical protein
IBFOMCPF_05370	CDS	201				hypothetical protein
IBFOMCPF_05371	CDS	429				hypothetical protein
IBFOMCPF_05372	CDS	123				hypothetical protein
IBFOMCPF_05373	CDS	1779				hypothetical protein
IBFOMCPF_05374	CDS	1314	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
IBFOMCPF_05375	CDS	276				hypothetical protein
IBFOMCPF_05376	CDS	381				hypothetical protein
IBFOMCPF_05377	CDS	159				hypothetical protein
IBFOMCPF_05378	CDS	294				hypothetical protein
IBFOMCPF_05379	CDS	213				hypothetical protein
