locus_tag	ftype	length_bp	gene	EC_number	COG	product
BOKMPFEI_03011	CDS	801	yfkD			putative protein YfkD
BOKMPFEI_03012	CDS	720				putative transcriptional regulatory protein
BOKMPFEI_03013	CDS	837	yfkC		COG0668	putative MscS family protein YfkC
BOKMPFEI_03014	CDS	1122	queE_2	4.3.99.3		7-carboxy-7-deazaguanine synthase
BOKMPFEI_03015	CDS	192				hypothetical protein
BOKMPFEI_03016	CDS	792	pdaA	3.5.1.-	COG0726	Peptidoglycan-N-acetylmuramic acid deacetylase PdaA
BOKMPFEI_03017	CDS	960	corA		COG0598	Cobalt/magnesium transport protein CorA
BOKMPFEI_03018	CDS	510	yvgO_2			Stress response protein YvgO
BOKMPFEI_03019	CDS	870				hypothetical protein
BOKMPFEI_03020	CDS	1386	rlmCD_2	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
BOKMPFEI_03021	CDS	759				hypothetical protein
BOKMPFEI_03022	CDS	432				hypothetical protein
BOKMPFEI_03023	tRNA	77				tRNA-Met(cat)
BOKMPFEI_03024	tRNA	77				tRNA-Asp(gtc)
BOKMPFEI_03025	tRNA	74				tRNA-Phe(gaa)
BOKMPFEI_03026	tRNA	76				tRNA-His(gtg)
BOKMPFEI_03027	tRNA	74				tRNA-Gly(tcc)
BOKMPFEI_03028	tRNA	77				tRNA-Ile(gat)
BOKMPFEI_03029	tRNA	75				tRNA-Asn(gtt)
BOKMPFEI_03030	tRNA	91				tRNA-Ser(gct)
BOKMPFEI_03031	tRNA	74				tRNA-Glu(ttc)
BOKMPFEI_03032	CDS	477	tspO		COG3476	Tryptophan-rich protein TspO
BOKMPFEI_03033	CDS	735	dksA			RNA polymerase-binding transcription factor DksA
BOKMPFEI_03034	CDS	939	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
BOKMPFEI_03035	CDS	1419	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
BOKMPFEI_03036	CDS	1746	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BOKMPFEI_03037	CDS	822	menH_3	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BOKMPFEI_03038	CDS	819	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BOKMPFEI_03039	CDS	1458	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
BOKMPFEI_03040	CDS	1125	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
BOKMPFEI_03041	CDS	192				hypothetical protein
BOKMPFEI_03042	CDS	222				hypothetical protein
BOKMPFEI_03043	CDS	1053	ythB		COG1294	Putative cytochrome bd menaquinol oxidase subunit II
BOKMPFEI_03044	CDS	1332	ythA	1.10.3.-	COG1271	Putative cytochrome bd menaquinol oxidase subunit I
BOKMPFEI_03045	CDS	243	rpmE2		COG0254	50S ribosomal protein L31 type B
BOKMPFEI_03046	CDS	984	znuA		COG0803	High-affinity zinc uptake system binding-protein ZnuA
BOKMPFEI_03047	CDS	567				hypothetical protein
BOKMPFEI_03048	CDS	225	yidD		COG0759	Putative membrane protein insertion efficiency factor
BOKMPFEI_03049	CDS	474	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
BOKMPFEI_03050	CDS	438				hypothetical protein
BOKMPFEI_03051	CDS	147				hypothetical protein
BOKMPFEI_03052	CDS	438	dps		COG0783	General stress protein 20U
BOKMPFEI_03053	CDS	192				hypothetical protein
BOKMPFEI_03054	CDS	405				hypothetical protein
BOKMPFEI_03055	CDS	309				hypothetical protein
BOKMPFEI_03056	CDS	786				hypothetical protein
BOKMPFEI_03057	CDS	612	yceD_3		COG2310	General stress protein 16U
BOKMPFEI_03058	CDS	477	ytkD	3.6.1.55	COG0494	Putative 8-oxo-dGTP diphosphatase YtkD
BOKMPFEI_03059	CDS	795	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BOKMPFEI_03060	CDS	771	cmpC	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
BOKMPFEI_03061	CDS	1002				hypothetical protein
BOKMPFEI_03062	CDS	675				hypothetical protein
BOKMPFEI_03063	CDS	747				hypothetical protein
BOKMPFEI_03064	CDS	1128	crtQ	2.4.1.-		4,4'-diaponeurosporenoate glycosyltransferase
BOKMPFEI_03065	CDS	1512	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
BOKMPFEI_03066	CDS	795	dpp5_2	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
BOKMPFEI_03067	CDS	243	ytmB			putative protein YtmB
BOKMPFEI_03068	CDS	1587	pckA	4.1.1.49		Phosphoenolpyruvate carboxykinase (ATP)
BOKMPFEI_03069	CDS	1203	metK	2.5.1.6		S-adenosylmethionine synthase
BOKMPFEI_03070	CDS	1899	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
BOKMPFEI_03071	CDS	516	yrdA		COG0663	Protein YrdA
BOKMPFEI_03072	CDS	780	ytpA	3.1.1.-	COG2267	Phospholipase YtpA
BOKMPFEI_03073	CDS	1080	ytpB	4.2.3.130		Tetraprenyl-beta-curcumene synthase
BOKMPFEI_03074	CDS	576	rsmH_2	2.1.1.199		Ribosomal RNA small subunit methyltransferase H
BOKMPFEI_03075	CDS	966	bioB_2	2.8.1.6		Biotin synthase
BOKMPFEI_03076	CDS	276				hypothetical protein
BOKMPFEI_03077	CDS	330				hypothetical protein
BOKMPFEI_03078	CDS	393	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
BOKMPFEI_03079	CDS	879	ytrB		COG1131	ABC transporter ATP-binding protein YtrB
BOKMPFEI_03080	CDS	987	ytrC			putative ABC transporter permease YtrC
BOKMPFEI_03081	CDS	699	ytrE		COG1136	ABC transporter ATP-binding protein YtrE
BOKMPFEI_03082	CDS	1311	ytrF		COG0577	ABC transporter permease YtrF
BOKMPFEI_03083	CDS	699	yttA			putative membrane protein YttA
BOKMPFEI_03084	CDS	804	pfyP_2			Blue-light photoreceptor
BOKMPFEI_03085	CDS	330				hypothetical protein
BOKMPFEI_03086	CDS	2415	leuS	6.1.1.4		Leucine--tRNA ligase
BOKMPFEI_03087	CDS	903				hypothetical protein
BOKMPFEI_03088	CDS	753	udh	1.1.1.203	COG0451	Uronate dehydrogenase
BOKMPFEI_03089	CDS	879	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
BOKMPFEI_03090	CDS	1500	lipO		COG1653	Lipoprotein LipO
BOKMPFEI_03091	CDS	843	ytbE	1.-.-.-	COG0656	putative oxidoreductase YtbE
BOKMPFEI_03092	CDS	1188	ydhP		COG2814	Inner membrane transport protein YdhP
BOKMPFEI_03093	CDS	372	ytcD_2		COG1733	putative HTH-type transcriptional regulator YtcD
BOKMPFEI_03094	CDS	2301				hypothetical protein
BOKMPFEI_03095	CDS	966	yteP		COG4209	putative multiple-sugar transport system permease YteP
BOKMPFEI_03096	CDS	1113	yteR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YteR
BOKMPFEI_03097	CDS	525	yteS			Putative lipoprotein YteS
BOKMPFEI_03098	CDS	1290	yteT	1.-.-.-	COG0673	Putative oxidoreductase YteT
BOKMPFEI_03099	CDS	684	yesV		COG5578	putative protein YesV
BOKMPFEI_03100	CDS	312		2.8.1.-	COG0607	Sulfurtransferase
BOKMPFEI_03101	CDS	183				Sporulation protein cse60
BOKMPFEI_03102	CDS	525				hypothetical protein
BOKMPFEI_03103	CDS	1533	opuD		COG1292	Glycine betaine transporter OpuD
BOKMPFEI_03104	CDS	198				hypothetical protein
BOKMPFEI_03105	CDS	1272			COG2081	putative protein
BOKMPFEI_03106	CDS	1623	murJ_1		COG2244	Lipid II flippase MurJ
BOKMPFEI_03107	CDS	717	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
BOKMPFEI_03108	CDS	222	ytzE		COG1349	putative HTH-type transcriptional regulator YtzE
BOKMPFEI_03109	CDS	1299	pbuO		COG2252	Guanine/hypoxanthine permease PbuO
BOKMPFEI_03110	CDS	1401		3.4.13.-		Putative dipeptidase
BOKMPFEI_03111	CDS	627		3.4.21.-	COG3340	putative peptidase
BOKMPFEI_03112	CDS	930	cysK_1	2.5.1.47		Cysteine synthase
BOKMPFEI_03113	CDS	552	ytlP	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
BOKMPFEI_03114	CDS	936				hypothetical protein
BOKMPFEI_03115	CDS	930	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
BOKMPFEI_03116	CDS	801				hypothetical protein
BOKMPFEI_03117	CDS	276				hypothetical protein
BOKMPFEI_03118	CDS	642	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BOKMPFEI_03119	CDS	849	ytnP	3.1.1.-	COG0491	putative quorum-quenching lactonase YtnP
BOKMPFEI_03120	CDS	1698	maeA_2	1.1.1.38	COG0281	putative NAD-dependent malic enzyme 2
BOKMPFEI_03121	CDS	315				hypothetical protein
BOKMPFEI_03122	CDS	1074	ysdC_2	3.4.11.-	COG1363	Putative aminopeptidase YsdC
BOKMPFEI_03123	CDS	447				hypothetical protein
BOKMPFEI_03124	CDS	1029				hypothetical protein
BOKMPFEI_03125	CDS	321	ytpP			Thioredoxin-like protein YtpP
BOKMPFEI_03126	CDS	813				hypothetical protein
BOKMPFEI_03127	CDS	606				hypothetical protein
BOKMPFEI_03128	CDS	2715				hypothetical protein
BOKMPFEI_03129	CDS	1299	murC	6.3.2.8		UDP-N-acetylmuramate--L-alanine ligase
BOKMPFEI_03130	CDS	420				hypothetical protein
BOKMPFEI_03131	CDS	471				hypothetical protein
BOKMPFEI_03132	CDS	324				hypothetical protein
BOKMPFEI_03133	CDS	1086	aroA		COG1605	Protein AroA(G)
BOKMPFEI_03134	CDS	1002	ccpA_4		COG1609	Catabolite control protein A
BOKMPFEI_03135	CDS	1161	acuC			Acetoin utilization protein AcuC
BOKMPFEI_03136	CDS	642	IMPDH_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BOKMPFEI_03137	CDS	633	acuA	2.3.1.-		Acetoin utilization protein AcuA
BOKMPFEI_03138	CDS	1725	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BOKMPFEI_03139	CDS	1269	tyrS1	6.1.1.1	COG0162	Tyrosine--tRNA ligase 1
BOKMPFEI_03140	CDS	357	yqjZ		COG2329	putative protein YqjZ
BOKMPFEI_03141	CDS	639	estA	3.1.1.3		Lipase EstA
BOKMPFEI_03142	CDS	549				hypothetical protein
BOKMPFEI_03143	CDS	219				hypothetical protein
BOKMPFEI_03144	CDS	567	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
BOKMPFEI_03145	CDS	561				hypothetical protein
BOKMPFEI_03146	CDS	603	rpsD		COG0522	30S ribosomal protein S4
BOKMPFEI_03147	CDS	426	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
BOKMPFEI_03148	CDS	666	yttP			putative HTH-type transcriptional regulator YttP
BOKMPFEI_03149	CDS	816	hisK	3.1.3.15	COG1387	Histidinol-phosphatase
BOKMPFEI_03150	CDS	1704	ezrA		COG4477	Septation ring formation regulator EzrA
BOKMPFEI_03151	CDS	1344	brnQ_1		COG1114	Branched-chain amino acid transport system 2 carrier protein
BOKMPFEI_03152	CDS	1344	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
BOKMPFEI_03153	CDS	1143	iscS_2	2.8.1.7		Cysteine desulfurase IscS
BOKMPFEI_03154	CDS	1206	thiI	2.8.1.4	COG0301	putative tRNA sulfurtransferase
BOKMPFEI_03155	CDS	213				Small, acid-soluble spore protein 1
BOKMPFEI_03156	CDS	1578	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
BOKMPFEI_03157	CDS	1026				hypothetical protein
BOKMPFEI_03158	CDS	1935				hypothetical protein
BOKMPFEI_03159	CDS	1830				hypothetical protein
BOKMPFEI_03160	CDS	615	argO		COG1279	Arginine exporter protein ArgO
BOKMPFEI_03161	CDS	753				hypothetical protein
BOKMPFEI_03162	CDS	177				hypothetical protein
BOKMPFEI_03163	CDS	1353	triA	3.5.4.45		Melamine deaminase
BOKMPFEI_03164	CDS	1938	bceB		COG0577	Bacitracin export permease protein BceB
BOKMPFEI_03165	CDS	762	bceA		COG1136	Bacitracin export ATP-binding protein BceA
BOKMPFEI_03166	CDS	1005	graS	2.7.13.3	COG0642	Sensor histidine kinase GraS
BOKMPFEI_03167	CDS	690	graR		COG0745	Response regulator protein GraR
BOKMPFEI_03168	CDS	921	yxeB		COG0614	Iron(3+)-hydroxamate-binding protein YxeB
BOKMPFEI_03169	CDS	600	desR		COG2197	Transcriptional regulatory protein DesR
BOKMPFEI_03170	CDS	1137	desK	2.7.13.3	COG4585	Sensor histidine kinase DesK
BOKMPFEI_03171	CDS	1056	des	1.14.19.-	COG3239	Fatty acid desaturase
BOKMPFEI_03172	CDS	1443	dbpA_3	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
BOKMPFEI_03173	CDS	804	nadK1	2.7.1.23	COG0061	NAD kinase 1
BOKMPFEI_03174	CDS	1002	sppA	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
BOKMPFEI_03175	CDS	525				hypothetical protein
BOKMPFEI_03176	CDS	690				hypothetical protein
BOKMPFEI_03177	CDS	453	ytfJ		COG3874	putative spore protein YtfJ
BOKMPFEI_03178	CDS	501	tpx	1.11.1.15	COG2077	Thiol peroxidase
BOKMPFEI_03179	CDS	975				hypothetical protein
BOKMPFEI_03180	CDS	1185	ackA	2.7.2.1	COG0282	Acetate kinase
BOKMPFEI_03181	CDS	516	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
BOKMPFEI_03182	CDS	1212	argG	6.3.4.5		Argininosuccinate synthase
BOKMPFEI_03183	CDS	1374	argH	4.3.2.1	COG0165	Argininosuccinate lyase
BOKMPFEI_03184	CDS	906				hypothetical protein
BOKMPFEI_03185	CDS	840	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
BOKMPFEI_03186	CDS	684				hypothetical protein
BOKMPFEI_03187	CDS	1323	IMPDH_3	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
BOKMPFEI_03188	CDS	303				hypothetical protein
BOKMPFEI_03189	CDS	942	nrnA	3.1.-.-	COG0618	Bifunctional oligoribonuclease and PAP phosphatase NrnA
BOKMPFEI_03190	CDS	186				hypothetical protein
BOKMPFEI_03191	CDS	504	ytrI			Sporulation membrane protein YtrI
BOKMPFEI_03192	CDS	342	ytrH			Sporulation membrane protein YtrH
BOKMPFEI_03193	CDS	3336	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
BOKMPFEI_03194	CDS	1233		1.1.1.38		NAD-dependent malic enzyme
BOKMPFEI_03195	CDS	876	accD	2.1.3.15	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
BOKMPFEI_03196	CDS	978	accA_2	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
BOKMPFEI_03197	CDS	960	pfkA	2.7.1.11	COG0205	ATP-dependent 6-phosphofructokinase
BOKMPFEI_03198	CDS	1761	pyk	2.7.1.40	COG0469	Pyruvate kinase
BOKMPFEI_03199	CDS	390				hypothetical protein
BOKMPFEI_03200	CDS	1119				Sodium-lithium/proton antiporter
BOKMPFEI_03201	CDS	465				hypothetical protein
BOKMPFEI_03202	CDS	1119	citZ	2.3.3.16	COG0372	Citrate synthase 2
BOKMPFEI_03203	CDS	1272	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
BOKMPFEI_03204	CDS	939	mdh	1.1.1.37	COG0039	Malate dehydrogenase
BOKMPFEI_03205	CDS	729	phoP_2		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
BOKMPFEI_03206	CDS	1743	phoR	2.7.13.3	COG0642	Alkaline phosphatase synthesis sensor protein PhoR
BOKMPFEI_03207	CDS	2640	polA	2.7.7.7		DNA polymerase I
BOKMPFEI_03208	CDS	834	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
BOKMPFEI_03209	CDS	633	ytaF			putative sporulation protein YtaF
BOKMPFEI_03210	CDS	606	coaE	2.7.1.24		Dephospho-CoA kinase
BOKMPFEI_03211	CDS	1023	gapB	1.2.1.59	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 2
BOKMPFEI_03212	CDS	381	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
BOKMPFEI_03213	CDS	387				hypothetical protein
BOKMPFEI_03214	CDS	459	nrdR		COG1327	Transcriptional repressor NrdR
BOKMPFEI_03215	CDS	1422	dnaB		COG3611	Replication initiation and membrane attachment protein
BOKMPFEI_03216	CDS	930	dnaI		COG1484	Primosomal protein DnaI
BOKMPFEI_03217	CDS	639				hypothetical protein
BOKMPFEI_03218	CDS	870				hypothetical protein
BOKMPFEI_03219	CDS	1941	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase 1
BOKMPFEI_03220	CDS	921	bdlA		COG0840	Biofilm dispersion protein BdlA
BOKMPFEI_03221	CDS	780	ppaX_2	3.6.1.1		Pyrophosphatase PpaX
BOKMPFEI_03222	CDS	1758	ypdA	2.7.13.3	COG3275	Sensor histidine kinase YpdA
BOKMPFEI_03223	CDS	735	lytR		COG3279	Sensory transduction protein LytR
BOKMPFEI_03224	CDS	444	lrgA		COG1380	Antiholin-like protein LrgA
BOKMPFEI_03225	CDS	696	lrgB		COG1346	Antiholin-like protein LrgB
BOKMPFEI_03226	CDS	465	infC			Translation initiation factor IF-3
BOKMPFEI_03227	CDS	201	rpmI		COG0291	50S ribosomal protein L35
BOKMPFEI_03228	CDS	360	rplT		COG0292	50S ribosomal protein L20
BOKMPFEI_03229	CDS	267				hypothetical protein
BOKMPFEI_03230	CDS	405	ysdB			Sigma-w pathway protein YsdB
BOKMPFEI_03231	CDS	1089	ysdC_3	3.4.11.-	COG1363	Putative aminopeptidase YsdC
BOKMPFEI_03232	CDS	1797	cstA		COG1966	Peptide transporter CstA
BOKMPFEI_03233	CDS	222	sspI			Small, acid-soluble spore protein I
BOKMPFEI_03234	CDS	744	rlmB	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
BOKMPFEI_03235	CDS	1035	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BOKMPFEI_03236	CDS	2415	pheT	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
BOKMPFEI_03237	CDS	2505	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
BOKMPFEI_03238	CDS	1923	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
BOKMPFEI_03239	CDS	246				hypothetical protein
BOKMPFEI_03240	CDS	1113	recF		COG1195	DNA replication and repair protein RecF
BOKMPFEI_03241	CDS	216				hypothetical protein
BOKMPFEI_03242	CDS	1137	dnaN		COG0592	Beta sliding clamp
BOKMPFEI_03243	CDS	1341	dnaA		COG0593	Chromosomal replication initiator protein DnaA
BOKMPFEI_03244	CDS	360	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
BOKMPFEI_03245	CDS	777	misCA		COG0706	Membrane protein insertase MisCA
BOKMPFEI_03246	CDS	624				hypothetical protein
BOKMPFEI_03247	CDS	1380	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
BOKMPFEI_03248	CDS	1887	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BOKMPFEI_03249	CDS	720	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
BOKMPFEI_03250	CDS	876	noc		COG1475	Nucleoid occlusion protein
BOKMPFEI_03251	CDS	831				hypothetical protein
BOKMPFEI_03252	CDS	780	soj	3.6.-.-	COG1192	Sporulation initiation inhibitor protein Soj
BOKMPFEI_03253	CDS	861	spo0J		COG1475	Stage 0 sporulation protein J
BOKMPFEI_03254	CDS	627				hypothetical protein
BOKMPFEI_03255	CDS	1050				hypothetical protein
BOKMPFEI_03256	CDS	411				hypothetical protein
BOKMPFEI_03257	CDS	1320				hypothetical protein
BOKMPFEI_03258	CDS	207				hypothetical protein
BOKMPFEI_03259	CDS	1101	ychF		COG0012	Ribosome-binding ATPase YchF
BOKMPFEI_03260	CDS	288	rpsF		COG0360	30S ribosomal protein S6
BOKMPFEI_03261	CDS	543	ssbA		COG0629	Single-stranded DNA-binding protein A
BOKMPFEI_03262	CDS	240	rpsR		COG0238	30S ribosomal protein S18
BOKMPFEI_03263	CDS	966	opuCA_2		COG1125	Glycine betaine/carnitine/choline transport ATP-binding protein OpuCA
BOKMPFEI_03264	CDS	1518				hypothetical protein
BOKMPFEI_03265	CDS	951	mhqO	1.13.11.-	COG0346	Putative ring-cleaving dioxygenase MhqO
BOKMPFEI_03266	CDS	606	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
BOKMPFEI_03267	CDS	669		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
BOKMPFEI_03268	CDS	1590	katA_2	1.11.1.6	COG0753	Catalase
BOKMPFEI_03269	CDS	660				hypothetical protein
BOKMPFEI_03270	CDS	495	sigV		COG1595	RNA polymerase sigma factor SigV
BOKMPFEI_03271	CDS	855	rsiV			Anti-sigma-V factor RsiV
BOKMPFEI_03272	CDS	927	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
BOKMPFEI_03273	CDS	939				hypothetical protein
BOKMPFEI_03274	CDS	1980	gdpP	3.1.4.59	COG3887	Cyclic-di-AMP phosphodiesterase GdpP
BOKMPFEI_03275	CDS	450	rplI			50S ribosomal protein L9
BOKMPFEI_03276	CDS	1215	yycB_2		COG2807	putative transporter YycB
BOKMPFEI_03277	CDS	147	yycC			putative protein YycC
BOKMPFEI_03278	CDS	735	ybbA		COG2819	putative protein YbbA
BOKMPFEI_03279	CDS	966	feuA		COG0614	Iron-uptake system-binding protein
BOKMPFEI_03280	CDS	1641	btr		COG0614	HTH-type transcriptional activator Btr
BOKMPFEI_03281	CDS	228	mbtH		COG3251	Protein MbtH
BOKMPFEI_03282	CDS	7149	dhbF		COG1020	Dimodular nonribosomal peptide synthase
BOKMPFEI_03283	CDS	909	dhbB	3.3.2.1	COG1535	Isochorismatase
BOKMPFEI_03284	CDS	1620	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
BOKMPFEI_03285	CDS	1179	dhbC	5.4.4.2	COG1169	Isochorismate synthase DhbC
BOKMPFEI_03286	CDS	786	dhbA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
BOKMPFEI_03287	CDS	885	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
BOKMPFEI_03288	CDS	219				hypothetical protein
BOKMPFEI_03289	CDS	858				hypothetical protein
BOKMPFEI_03290	CDS	945				hypothetical protein
BOKMPFEI_03291	CDS	957				hypothetical protein
BOKMPFEI_03292	CDS	1365	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
BOKMPFEI_03293	CDS	414	yycE			putative protein YycE
BOKMPFEI_03294	CDS	1206	yjiB_2	1.14.-.-	COG2124	Putative cytochrome P450 YjiB
BOKMPFEI_03295	CDS	588				hypothetical protein
BOKMPFEI_03296	CDS	1290	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
BOKMPFEI_03297	CDS	1134				hypothetical protein
BOKMPFEI_03298	CDS	210				hypothetical protein
BOKMPFEI_03299	CDS	525	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin
BOKMPFEI_03300	tRNA	76				tRNA-Lys(ttt)
BOKMPFEI_03301	tRNA	74				tRNA-Glu(ttc)
BOKMPFEI_03302	tRNA	77				tRNA-Asp(gtc)
BOKMPFEI_03303	tRNA	74				tRNA-Phe(gaa)
BOKMPFEI_03304	CDS	708	walR_3		COG0745	Transcriptional regulatory protein WalR
BOKMPFEI_03305	CDS	1839	walK	2.7.13.3		Sensor histidine kinase WalK
BOKMPFEI_03306	CDS	1380	yycH		COG4863	Two-component system WalR/WalK regulatory protein YycH
BOKMPFEI_03307	CDS	864	yycI		COG4853	Two-component system WalR/WalK regulatory protein YycI
BOKMPFEI_03308	CDS	795	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
BOKMPFEI_03309	CDS	1188	htrA_2	3.4.21.107	COG0265	Serine protease Do-like HtrA
BOKMPFEI_03310	CDS	465	yycN	2.3.1.-	COG0454	putative N-acetyltransferase YycN
BOKMPFEI_03311	CDS	882	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
BOKMPFEI_03312	CDS	861	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
BOKMPFEI_03313	CDS	558				hypothetical protein
BOKMPFEI_03314	CDS	1716	ykoD_2	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
BOKMPFEI_03315	CDS	831	ecfT_1		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
BOKMPFEI_03316	CDS	171				hypothetical protein
BOKMPFEI_03317	CDS	480	rlmH	2.1.1.177	COG1576	Ribosomal RNA large subunit methyltransferase H
BOKMPFEI_03318	CDS	1758				hypothetical protein
BOKMPFEI_03319	CDS	3111				hypothetical protein
BOKMPFEI_03320	CDS	342				hypothetical protein
BOKMPFEI_03321	CDS	303				hypothetical protein
BOKMPFEI_03322	CDS	1167	pbuE_4		COG2814	Purine efflux pump PbuE
BOKMPFEI_03323	CDS	855	gloB_3	3.1.2.6		Hydroxyacylglutathione hydrolase
BOKMPFEI_03324	CDS	591				hypothetical protein
BOKMPFEI_03325	CDS	342				hypothetical protein
BOKMPFEI_03326	CDS	507				hypothetical protein
BOKMPFEI_03327	CDS	306				hypothetical protein
BOKMPFEI_03328	CDS	1647				hypothetical protein
BOKMPFEI_03329	CDS	876	gltC_3			HTH-type transcriptional regulator GltC
BOKMPFEI_03330	CDS	897	yddE	5.1.-.-	COG0384	putative isomerase YddE
BOKMPFEI_03331	CDS	519				hypothetical protein
BOKMPFEI_03332	CDS	711	yydK		COG2188	putative HTH-type transcriptional regulator YydK
BOKMPFEI_03333	CDS	1899	bglF_5		COG1263	PTS system beta-glucoside-specific EIIBCA component
BOKMPFEI_03334	CDS	1437	bglA	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglA
BOKMPFEI_03335	CDS	1236				hypothetical protein
BOKMPFEI_03336	CDS	1140	ywqJ	3.1.-.-	COG5444	Putative ribonuclease YwqJ
BOKMPFEI_03337	CDS	447	ywqK			Putative antitoxin YwqK
BOKMPFEI_03338	CDS	738	nfi	3.1.21.7	COG1515	Endonuclease V
BOKMPFEI_03339	CDS	225				hypothetical protein
BOKMPFEI_03340	CDS	264				hypothetical protein
BOKMPFEI_03341	CDS	570	ydaF	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
BOKMPFEI_03342	CDS	1278	mntH		COG1914	Divalent metal cation transporter MntH
BOKMPFEI_03343	CDS	261				hypothetical protein
BOKMPFEI_03344	CDS	831				hypothetical protein
BOKMPFEI_03345	CDS	1098	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
BOKMPFEI_03346	CDS	1620	dcuS_2	2.7.13.3	COG3290	Sensor histidine kinase DcuS
BOKMPFEI_03347	CDS	684	dcuR_2		COG4565	Transcriptional regulatory protein DcuR
BOKMPFEI_03348	CDS	1269	dctA		COG1301	C4-dicarboxylate transport protein
BOKMPFEI_03349	CDS	1023				hypothetical protein
